date,wind_all_a_proxy_amount,hs300_amount,csi500_amount,csi1000_amount,csi2000_amount,hs300_share_pct,csi500_share_pct,csi1000_share_pct,csi2000_share_pct
2025-03-18,15149.31,2927.39,2363.42,3447.74,4471.4,19.32358635475807,15.600842546624236,22.758396256991244,29.515535691064475
2025-03-19,14610.17,2860.75,2188.72,3195.56,4509.27,19.58053876169819,14.98079762247804,21.872161651780917,30.863911918889382
2025-03-20,14328.43,2600.21,2038.5,3160.02,4638.92,18.14720803325975,14.226959967002664,22.05419574929005,32.37563361791906
2025-03-21,15387.94,3093.49,2258.01,3301.25,4775.79,20.103340668081625,14.673893971512758,21.45348890104848,31.035928135929826
2025-03-24,14368.78,2660.51,2200.94,3201.43,4479.26,18.51590740480403,15.317514778568537,22.28045804863043,31.173558228325575
2025-03-25,12491.93,2392.46,1922.27,2819.94,3792.73,19.152044559967916,15.388094553843962,22.574093834979863,30.36144134653332
2025-03-26,11454.29,2209.43,1716.96,2486.4,3550.88,19.28910478082884,14.989667626714532,21.707150770584644,31.000437390706885
2025-03-27,11770.88,2321.74,1765.9,2566.1,3658.84,19.72443861461505,15.00227680513267,21.800409145280558,31.08382720748152
2025-03-28,11092.52,2133.79,1688.99,2467.86,3381.07,19.236296170752905,15.22638679037766,22.247965295532484,30.48063019043464
2025-03-31,12080.52,2684.8,1895.63,2677.99,3420.75,22.224208891670227,15.69162585716509,22.167837146083112,28.3162479760805
2025-04-01,11207.14,2460.42,1793.28,2417.67,3189.46,21.954040013776932,16.00122778871327,21.572586761653735,28.45917870214881
2025-04-02,9616.0,1982.68,1406.42,2084.28,2984.06,20.61855241264559,14.625831946755408,21.675124792013314,31.032237936772045
2025-04-03,11231.0,2636.85,1736.62,2382.73,3221.66,23.478318938651945,15.462737067046566,21.215653103018433,28.685424272103997
2025-04-07,15738.88,5129.72,2673.97,3114.71,3394.79,32.59266224788549,16.989582486174363,19.789908811808722,21.569450939329865
2025-04-08,16101.66,4640.21,2618.75,3422.6,3847.01,28.81820880580015,16.263851056350713,21.25619346079845,23.892008650039813
2025-04-09,16846.06,4550.31,2882.57,3420.55,4230.12,27.011123075662795,17.11124144161899,20.30474781640336,25.11044125451292
2025-04-10,16020.54,4038.43,2686.66,3299.64,4246.49,25.207826952150175,16.770096388760926,20.59630948769517,26.506534736032616
2025-04-11,13423.52,3185.35,2276.6,2882.33,3610.25,23.72961786476274,16.959784020882747,21.47223679035007,26.894957507419807
2025-04-14,12686.67,2925.71,2074.7,2726.73,3516.65,23.06129189141043,16.353385088443222,21.492874016585915,27.719251781594384
2025-04-15,10650.56,2286.05,1619.01,2257.52,3183.41,21.46412958567437,15.201172520505965,21.1962563470841,29.889602049094133
2025-04-16,10965.38,2617.11,1637.51,2294.3,3176.29,23.867025128176138,14.933454198577707,20.923123503243847,28.96652920373029
2025-04-17,9861.49,2090.12,1482.83,2129.48,2976.23,21.19476874184327,15.036571552574712,21.593897068292925,30.18032771923918
2025-04-18,9057.23,1731.09,1398.04,1907.24,2799.49,19.112797179711677,15.435624357557442,21.057652284418086,30.908898195143546
2025-04-21,10330.79,2080.86,1602.65,2288.0,3064.73,20.142312446579595,15.513334411017937,22.147386598701548,29.66597907807631
2025-04-22,10794.3,2102.01,1644.64,2467.94,3221.49,19.47333314805036,15.236189470368622,22.86336307125057,29.84436230232623
2025-04-23,12165.4,2471.17,1779.91,2743.1,3740.93,20.31310108997649,14.630920479392376,22.548374899304584,30.750571292353722
2025-04-24,10928.19,2054.83,1578.99,2378.67,3508.37,18.803022275417977,14.448778800514997,21.766367532043272,32.10385251354524
2025-04-25,10956.89,2205.35,1719.34,2347.99,3340.61,20.1275179362027,15.691861467989549,21.42934719614781,30.48866968637999
2025-04-28,10390.24,2106.35,1676.16,2219.38,3149.57,20.272390243151264,16.132062397018743,21.360238069572983,30.31277429587767
2025-04-29,10048.71,1974.63,1580.33,2194.12,3024.79,19.650582015004915,15.726695267352724,21.83484248226887,30.101276681285462
2025-04-30,11549.05,2448.2,1816.17,2417.59,3451.99,21.19828037803975,15.725709041003375,20.933236932907903,29.889817777219776
2025-05-06,13222.31,2679.37,2170.6,2836.58,3884.14,20.26400833137326,16.416193539555493,21.452983631453204,29.375653724651745
2025-05-07,14559.3,2860.11,2275.66,2965.22,4522.03,19.6445570872226,15.630284423014842,20.366501136730474,31.059391591628717
2025-05-08,12806.43,2469.87,1870.33,2627.4,4134.42,19.286171087492765,14.604616587136304,20.51625628688089,32.28393861521127
2025-05-09,11783.35,2166.98,1781.62,2428.1,3823.53,18.390186152494834,15.119808882872865,20.60619433352994,32.44858210950197
2025-05-12,12889.07,2961.23,1994.27,2643.08,3762.96,22.974737510153954,15.472567066514497,20.50636702260132,29.194969070693233
2025-05-13,12687.75,2675.86,1942.52,2634.63,3871.78,21.090106598884752,15.310200784221001,20.765147484778627,30.515891312486453
2025-05-14,12966.72,3194.65,1881.45,2525.14,3839.79,24.637302263024115,14.509837491670988,19.474007304854275,29.612654549492856
2025-05-15,11342.22,2414.65,1651.37,2249.08,3551.25,21.289042180454977,14.559495407424649,19.82927504492066,31.310008093653625
2025-05-16,10715.01,2088.36,1418.82,2061.57,3718.37,19.490042473128817,13.241424879678132,19.240019374690274,34.70244078166982
2025-05-19,10694.8,1848.88,1410.99,2140.13,3720.57,17.287653813068037,13.193234095074244,20.010939896024237,34.78858884691626
2025-05-20,11549.75,2016.37,1517.51,2325.87,3921.29,17.458126799281366,13.138899110370355,20.13783848135241,33.95129764713522
2025-05-21,11587.64,2170.38,1551.47,2344.19,3815.89,18.730129689910978,13.389007597750707,20.230089992440224,32.93069166801868
2025-05-22,10831.87,1975.11,1416.21,2208.14,3667.09,18.234247641450644,13.07447375199296,20.385584391245462,33.85463451832417
2025-05-23,11337.97,2329.45,1481.24,2248.06,3736.98,20.545565035010675,13.064419821184922,19.827711662669774,32.95986847733766
2025-05-26,9933.15,2088.77,1273.44,1919.26,3286.56,21.028274011768673,12.820102384439982,19.32176600574843,33.08678515878648
2025-05-27,9829.27,1784.67,1252.76,1936.06,3460.43,18.156689153924958,12.745198778749591,19.696884916173836,35.20536113058243
2025-05-28,9892.78,1624.96,1199.6,1917.33,3627.29,16.425716532663216,12.126015134269636,19.38110419922408,36.66603320805678
2025-05-29,11648.86,2094.6,1480.95,2325.76,4019.51,17.981158671320628,12.713261211826737,19.965558861553838,34.50560827411437
2025-05-30,11176.71,1993.9,1376.71,2280.39,3872.36,17.83977574796161,12.317667721538808,20.4030524188245,34.64668941039
2025-06-03,11213.13,2267.83,1599.97,2342.97,3474.65,20.224772209008545,14.268718903642426,20.894879485032277,30.98733359909321
2025-06-04,11317.07,2117.36,1503.15,2320.4,3754.31,18.709436276350683,13.282148117843223,20.50354022728498,33.173869208196116
2025-06-05,12631.08,2317.49,1749.7,2732.39,4105.4,18.347520560395466,13.852338834050611,21.63227530820801,32.50236717683681
2025-06-06,11297.93,2020.35,1480.22,2403.63,3754.03,17.882479356837933,13.101692079876578,21.274959218193068,33.22759124901641
2025-06-09,12616.9,2620.24,1714.82,2557.85,3981.17,20.76770046524899,13.59145273403134,20.273204986961932,31.554264518225555
2025-06-10,13874.2,2636.48,1829.8,2772.18,4667.51,19.00275331190267,13.188508166236613,19.980827723400267,33.64165141053178
2025-06-11,12281.3,2572.18,1613.54,2436.71,3981.56,20.943874019851318,13.138185696953904,19.84081489744571,32.41969498343009
2025-06-12,12440.07,2602.4,1653.94,2508.24,3967.65,20.919496433701738,13.295262808006708,20.162587509555813,31.89411313601933
2025-06-13,14375.42,3091.72,2160.1,2989.69,4259.69,21.50698901319057,15.026343578135457,20.797235837283363,29.631760324220092
2025-06-16,12087.55,2468.61,1709.89,2530.88,3514.05,20.422749026891307,14.145877369690302,20.937907185492513,29.07164810073175
2025-06-17,11978.52,2204.0,1601.22,2608.74,3721.2,18.39960195416462,13.36742769557508,21.778483485438933,31.065607437312785
2025-06-18,11823.46,2305.54,1545.4,2564.64,3578.73,19.499706515689994,13.07062399669809,21.691112415485822,30.26804336463269
2025-06-19,12420.05,2348.4,1626.58,2708.27,3893.42,18.908136440674557,13.096404603846201,21.805628801816418,31.347860918434307
2025-06-20,10578.24,2135.23,1350.43,2265.32,3313.68,20.185115860483407,12.76611232114227,21.41490455879239,31.325437880025408
2025-06-23,11138.08,2324.82,1460.35,2399.95,3409.05,20.87271773950268,13.11132618907388,21.5472505135535,30.607160300518583
2025-06-24,14085.74,2942.29,1919.35,3036.58,4264.6,20.88843042680044,13.626192163138038,21.55783082748936,30.27600963811628
2025-06-25,15976.25,3617.27,2392.6,3349.98,4530.1,22.641546044910413,14.975979970268366,20.96850011736171,28.355214771927084
2025-06-26,15791.74,3281.03,2352.24,3437.46,4561.57,20.776874492614496,14.895382016167947,21.767455644533154,28.88579725856682
2025-06-27,15325.06,3434.68,2433.03,3304.55,4238.01,22.412179789181902,15.876153176561791,21.56304771400569,27.654116851744792
2025-06-30,14744.59,2888.21,2265.17,3362.21,4291.84,19.588269324545475,15.362719478805447,22.803007747248312,29.10789652340282
2025-07-01,14511.43,2360.7,2135.96,3343.02,4573.01,16.26786608900708,14.71915586541092,23.037150714988115,31.513158937472046
2025-07-02,13638.66,2466.38,1949.81,2966.44,4164.55,18.083741364620863,14.296199186723621,21.750230594501218,30.534891257645548
2025-07-03,12941.18,2696.1,1746.89,2704.92,3831.2,20.833494318137912,13.498691773084062,20.90164884500486,29.604719198712942
2025-07-04,14149.17,2905.13,2113.73,3046.77,4104.53,20.532158423426957,14.938897475965021,21.53320654144377,29.008980738799515
2025-07-07,11928.89,2251.07,1657.59,2648.35,3594.99,18.870741535884733,13.895592967996183,22.201143610176636,30.13683586653913
2025-07-08,14309.42,2920.9,2169.66,3068.17,4203.27,20.412427617611336,15.162459414847001,21.44160979270998,29.374146541229486
2025-07-09,14822.52,3053.99,2078.64,3031.96,4562.06,20.603716507044684,14.023526363938116,20.455091307011223,30.777897415554172
2025-07-10,14698.12,3478.37,2076.37,2967.26,4212.96,23.665407548720516,14.126772675689134,20.188024046612764,28.663257613898917
2025-07-11,16932.64,4437.81,2634.85,3520.66,4312.88,26.208612478621173,15.560774929367186,20.79215054474671,25.470806678698654
2025-07-14,14422.15,3214.16,2262.91,3026.37,4048.46,22.286274931268917,15.690517710604867,20.984180583338823,28.071126704409537
2025-07-15,15949.96,3535.25,2460.77,3473.78,4478.4,22.164632387792825,15.428063769438921,21.779239571760684,28.077813361287422
