date,wind_code,index_name,close,pct_change
2024-06-12,000300.SH,沪深300,3544.12,0.03499977419498812
2024-06-12,000688.SH,科创50,754.93,-0.11907439503593409
2024-06-12,000852.SH,中证1000,5216.46,0.3373777630738761
2024-06-12,000905.SH,中证500,5232.95,0.29669552484248296
2024-06-12,000922.CSI,中证红利,5597.65,1.1181863342817122
2024-06-12,000998.CSI,中证TMT,1602.45,0.31425477172708494
2024-06-12,932000.CSI,中证2000,1927.93,1.579599041070634
2024-06-12,h30269.CSI,红利低波,11025.91,1.1273044116298259
2024-06-13,000300.SH,沪深300,3526.13,-0.507601322754303
2024-06-13,000688.SH,科创50,758.98,0.5364735803319531
2024-06-13,000852.SH,中证1000,5180.24,-0.6943406064649271
2024-06-13,000905.SH,中证500,5194.59,-0.7330473251225378
2024-06-13,000922.CSI,中证红利,5528.94,-1.227479388672037
2024-06-13,000998.CSI,中证TMT,1612.87,0.6502542981060122
2024-06-13,932000.CSI,中证2000,1918.71,-0.4782331308709309
2024-06-13,h30269.CSI,红利低波,10899.07,-1.1503812383739764
2024-06-14,000300.SH,沪深300,3541.53,0.43673942821167433
2024-06-14,000688.SH,科创50,754.26,-0.6218872697567823
2024-06-14,000852.SH,中证1000,5180.65,0.007914691211219349
2024-06-14,000905.SH,中证500,5213.09,0.3561397530892796
2024-06-14,000922.CSI,中证红利,5514.71,-0.2573730226770321
2024-06-14,000998.CSI,中证TMT,1626.97,0.8742180088909812
2024-06-14,932000.CSI,中证2000,1922.23,0.1834565932319121
2024-06-14,h30269.CSI,红利低波,10874.72,-0.22341355730352008
2024-06-17,000300.SH,沪深300,3536.2,-0.15049992517359723
2024-06-17,000688.SH,科创50,757.11,0.37785379047012846
2024-06-17,000852.SH,中证1000,5183.97,0.06408462258598036
2024-06-17,000905.SH,中证500,5207.13,-0.11432758690143041
2024-06-17,000922.CSI,中证红利,5442.69,-1.3059616915486072
2024-06-17,000998.CSI,中证TMT,1646.32,1.1893274000135179
2024-06-17,932000.CSI,中证2000,1913.91,-0.4328306186044295
2024-06-17,h30269.CSI,红利低波,10760.39,-1.0513374137449016
2024-06-18,000300.SH,沪深300,3545.59,0.2655392794525202
2024-06-18,000688.SH,科创50,756.9,-0.02773705274002891
2024-06-18,000852.SH,中证1000,5227.25,0.8348813746993144
2024-06-18,000905.SH,中证500,5230.89,0.4562974229566086
2024-06-18,000922.CSI,中证红利,5460.87,0.33402600552301376
2024-06-18,000998.CSI,中证TMT,1655.91,0.5825112979250813
2024-06-18,932000.CSI,中证2000,1943.02,1.5209701605613635
2024-06-18,h30269.CSI,红利低波,10797.01,0.34032223739102196
2024-06-19,000300.SH,沪深300,3528.75,-0.4749562132113416
2024-06-19,000688.SH,科创50,751.69,-0.6883339939225741
2024-06-19,000852.SH,中证1000,5159.99,-1.286718637907125
2024-06-19,000905.SH,中证500,5168.82,-1.1866049563267533
2024-06-19,000922.CSI,中证红利,5438.2,-0.41513531726630193
2024-06-19,000998.CSI,中证TMT,1645.64,-0.620202788798907
2024-06-19,932000.CSI,中证2000,1932.26,-0.5537771098599098
2024-06-19,h30269.CSI,红利低波,10800.65,0.03371303722048413
2024-06-20,000300.SH,沪深300,3503.28,-0.7217853347502579
2024-06-20,000688.SH,科创50,755.15,0.4602961327142774
2024-06-20,000852.SH,中证1000,5056.14,-2.0126007996139395
2024-06-20,000905.SH,中证500,5094.57,-1.4364980788652004
2024-06-20,000922.CSI,中证红利,5421.53,-0.3065352506343988
2024-06-20,000998.CSI,中证TMT,1626.26,-1.177657324809811
2024-06-20,932000.CSI,中证2000,1887.07,-2.3387121815904743
2024-06-20,h30269.CSI,红利低波,10798.77,-0.017406359802407678
2024-06-21,000300.SH,沪深300,3495.62,-0.21865223447741222
2024-06-21,000688.SH,科创50,758.37,0.42640534993048096
2024-06-21,000852.SH,中证1000,5055.33,-0.016020126024995918
2024-06-21,000905.SH,中证500,5102.33,0.15231903772054967
2024-06-21,000922.CSI,中证红利,5417.8,-0.06879976685547629
2024-06-21,000998.CSI,中证TMT,1632.31,0.3720192343167783
2024-06-21,932000.CSI,中证2000,1884.9,-0.11499308451725643
2024-06-21,h30269.CSI,红利低波,10771.26,-0.2547512355573822
2024-06-24,000300.SH,沪深300,3476.81,-0.5381019676051757
2024-06-24,000688.SH,科创50,739.14,-2.535701570473514
2024-06-24,000852.SH,中证1000,4887.78,-3.3143236940021747
2024-06-24,000905.SH,中证500,4992.91,-2.1445104491477407
2024-06-24,000922.CSI,中证红利,5347.62,-1.29535974011592
2024-06-24,000998.CSI,中证TMT,1590.08,-2.587131120926789
2024-06-24,932000.CSI,中证2000,1809.2,-4.016128176561096
2024-06-24,h30269.CSI,红利低波,10636.45,-1.251571311062949
2024-06-25,000300.SH,沪深300,3457.9,-0.5438893698534009
2024-06-25,000688.SH,科创50,717.75,-2.8939037259517852
2024-06-25,000852.SH,中证1000,4847.61,-0.8218455004112335
2024-06-25,000905.SH,中证500,4948.63,-0.8868575640257781
2024-06-25,000922.CSI,中证红利,5360.9,0.2483347732262109
2024-06-25,000998.CSI,中证TMT,1544.81,-2.8470265647011495
2024-06-25,932000.CSI,中证2000,1810.95,0.09672783550740416
2024-06-25,h30269.CSI,红利低波,10656.02,0.18398995905588578
2024-06-26,000300.SH,沪深300,3480.26,0.6466352410422482
2024-06-26,000688.SH,科创50,729.64,1.656565656565645
2024-06-26,000852.SH,中证1000,4986.38,2.8626477790086424
2024-06-26,000905.SH,中证500,5020.43,1.4509066145579785
2024-06-26,000922.CSI,中证红利,5368.96,0.15034788934693566
2024-06-26,000998.CSI,中证TMT,1594.18,3.195862274325001
2024-06-26,932000.CSI,中证2000,1865.13,2.9917998840387705
2024-06-26,h30269.CSI,红利低波,10658.67,0.024868571943370554
2024-06-27,000300.SH,沪深300,3454.12,-0.7510933091205874
2024-06-27,000688.SH,科创50,715.36,-1.9571295433364333
2024-06-27,000852.SH,中证1000,4864.09,-2.452480557037373
2024-06-27,000905.SH,中证500,4928.05,-1.8400814272880983
2024-06-27,000922.CSI,中证红利,5334.25,-0.6464939206103248
2024-06-27,000998.CSI,中证TMT,1574.35,-1.243899685104577
2024-06-27,932000.CSI,中证2000,1827.14,-2.0368553398422584
2024-06-27,h30269.CSI,红利低波,10646.94,-0.11005125404951466
2024-06-28,000300.SH,沪深300,3461.66,0.21829004203675062
2024-06-28,000688.SH,科创50,712.08,-0.45851040035785884
2024-06-28,000852.SH,中证1000,4895.99,0.6558266808385449
2024-06-28,000905.SH,中证500,4942.78,0.29890118809670074
2024-06-28,000922.CSI,中证红利,5354.83,0.3858086891315615
2024-06-28,000998.CSI,中证TMT,1584.87,0.6682122780830246
2024-06-28,932000.CSI,中证2000,1840.84,0.7498057072802267
2024-06-28,h30269.CSI,红利低波,10735.22,0.8291584248619754
2024-07-01,000300.SH,沪深300,3478.18,0.4772276884500437
2024-07-01,000688.SH,科创50,709.6,-0.34827547466577125
2024-07-01,000852.SH,中证1000,4940.25,0.9040051143895278
2024-07-01,000905.SH,中证500,5003.16,1.2215797587592503
2024-07-01,000922.CSI,中证红利,5471.46,2.178033663066814
2024-07-01,000998.CSI,中证TMT,1584.21,-0.04164379412822106
2024-07-01,932000.CSI,中证2000,1855.35,0.7882271137089614
2024-07-01,h30269.CSI,红利低波,10941.8,1.9243201350321648
2024-07-02,000300.SH,沪深300,3471.79,-0.18371677141493237
2024-07-02,000688.SH,科创50,699.12,-1.4768883878241268
2024-07-02,000852.SH,中证1000,4905.65,-0.7003694145033212
2024-07-02,000905.SH,中证500,4949.48,-1.0729219133507661
2024-07-02,000922.CSI,中证红利,5464.48,-0.1275710687823839
2024-07-02,000998.CSI,中证TMT,1567.52,-1.0535219446916821
2024-07-02,932000.CSI,中证2000,1857.03,0.09054895302773591
2024-07-02,h30269.CSI,红利低波,10968.49,0.2439269590012616
2024-07-03,000300.SH,沪深300,3463.41,-0.24137404624128278
2024-07-03,000688.SH,科创50,701.78,0.38047831559675505
2024-07-03,000852.SH,中证1000,4867.13,-0.7852170456514318
2024-07-03,000905.SH,中证500,4910.92,-0.7790717408697412
2024-07-03,000922.CSI,中证红利,5419.51,-0.8229511316721672
2024-07-03,000998.CSI,中证TMT,1566.84,-0.043380626722466786
2024-07-03,932000.CSI,中证2000,1834.87,-1.1933032853534975
2024-07-03,h30269.CSI,红利低波,10867.28,-0.9227341229284924
2024-07-04,000300.SH,沪深300,3445.81,-0.5081696940298697
2024-07-04,000688.SH,科创50,690.38,-1.6244407079141543
2024-07-04,000852.SH,中证1000,4761.87,-2.162670814217005
2024-07-04,000905.SH,中证500,4834.5,-1.5561239034641128
2024-07-04,000922.CSI,中证红利,5384.29,-0.6498742506241384
2024-07-04,000998.CSI,中证TMT,1544.89,-1.4009088356181754
2024-07-04,932000.CSI,中证2000,1784.4,-2.750603584995115
2024-07-04,h30269.CSI,红利低波,10814.38,-0.4867823411194072
2024-07-05,000300.SH,沪深300,3431.06,-0.42805610291919427
2024-07-05,000688.SH,科创50,698.85,1.2268605695414214
2024-07-05,000852.SH,中证1000,4810.79,1.0273274994907489
2024-07-05,000905.SH,中证500,4866.26,0.6569448753749096
2024-07-05,000922.CSI,中证红利,5365.13,-0.3558500749402449
2024-07-05,000998.CSI,中证TMT,1548.52,0.23496818543713438
2024-07-05,932000.CSI,中证2000,1803.28,1.0580587312261747
2024-07-05,h30269.CSI,红利低波,10728.95,-0.7899666924964577
2024-07-08,000300.SH,沪深300,3401.76,-0.8539634981609145
2024-07-08,000688.SH,科创50,692.49,-0.9100665378836692
2024-07-08,000852.SH,中证1000,4693.96,-2.42849926935077
2024-07-08,000905.SH,中证500,4783.62,-1.6982240981780694
2024-07-08,000922.CSI,中证红利,5326.18,-0.7259842725152899
2024-07-08,000998.CSI,中证TMT,1536.25,-0.7923694882855825
2024-07-08,932000.CSI,中证2000,1751.61,-2.8653342797568926
2024-07-08,h30269.CSI,红利低波,10630.81,-0.9147213846648627
2024-07-09,000300.SH,沪深300,3439.81,1.118538638822253
2024-07-09,000688.SH,科创50,709.89,2.512671663128696
2024-07-09,000852.SH,中证1000,4797.06,2.1964396799291075
2024-07-09,000905.SH,中证500,4876.9,1.9499876662443905
2024-07-09,000922.CSI,中证红利,5382.26,1.052912218513069
2024-07-09,000998.CSI,中证TMT,1593.37,3.718144833197723
2024-07-09,932000.CSI,中证2000,1787.44,2.0455466684935697
2024-07-09,h30269.CSI,红利低波,10741.13,1.0377384225661146
2024-07-10,000300.SH,沪深300,3428.97,-0.31513368470933445
2024-07-10,000688.SH,科创50,710.37,0.06761610953809338
2024-07-10,000852.SH,中证1000,4777.68,-0.40399744843716556
2024-07-10,000905.SH,中证500,4844.16,-0.6713280977670211
2024-07-10,000922.CSI,中证红利,5273.2,-2.0262863555458144
2024-07-10,000998.CSI,中证TMT,1600.69,0.45940365389081084
2024-07-10,932000.CSI,中证2000,1773.56,-0.7765295618314516
2024-07-10,h30269.CSI,红利低波,10508.09,-2.169604129174485
2024-07-11,000300.SH,沪深300,3468.17,1.143200436282621
2024-07-11,000688.SH,科创50,718.04,1.0797190196657924
2024-07-11,000852.SH,中证1000,4893.59,2.426072905678067
2024-07-11,000905.SH,中证500,4939.73,1.9728910688334045
2024-07-11,000922.CSI,中证红利,5283.23,0.19020708488204363
2024-07-11,000998.CSI,中证TMT,1622.83,1.3831535150466312
2024-07-11,932000.CSI,中证2000,1833.22,3.3638557477615683
2024-07-11,h30269.CSI,红利低波,10516.36,0.07870126730928906
2024-07-12,000300.SH,沪深300,3472.4,0.12196633959695724
2024-07-12,000688.SH,科创50,718.37,0.04595844242660796
2024-07-12,000852.SH,中证1000,4878.02,-0.3181713220764215
2024-07-12,000905.SH,中证500,4919.36,-0.41237071661811564
2024-07-12,000922.CSI,中证红利,5254.14,-0.5506101381162476
2024-07-12,000998.CSI,中证TMT,1610.71,-0.7468434771356169
2024-07-12,932000.CSI,中证2000,1823.85,-0.5111225057549129
2024-07-12,h30269.CSI,红利低波,10485.37,-0.2946837118546708
2024-07-15,000300.SH,沪深300,3476.25,0.1108743232346443
2024-07-15,000688.SH,科创50,715.86,-0.3494021186853602
2024-07-15,000852.SH,中证1000,4827.6,-1.0336160983349774
2024-07-15,000905.SH,中证500,4883.9,-0.7208254732322894
2024-07-15,000922.CSI,中证红利,5300.04,0.8735968207927325
2024-07-15,000998.CSI,中证TMT,1601.59,-0.5662099322659042
2024-07-15,932000.CSI,中证2000,1792.44,-1.7221811004194398
2024-07-15,h30269.CSI,红利低波,10586.14,0.9610533533866539
2024-07-16,000300.SH,沪深300,3498.28,0.6337288745055902
2024-07-16,000688.SH,科创50,732.06,2.2630123208448483
2024-07-16,000852.SH,中证1000,4836.72,0.18891374596072819
2024-07-16,000905.SH,中证500,4898.36,0.2960748582075734
2024-07-16,000922.CSI,中证红利,5263.49,-0.6896174368495323
2024-07-16,000998.CSI,中证TMT,1642.7,2.5668242184329504
2024-07-16,932000.CSI,中证2000,1794.26,0.10153756890050047
2024-07-16,h30269.CSI,红利低波,10504.64,-0.76987457184583
2024-07-17,000300.SH,沪深300,3501.58,0.09433207176097191
2024-07-17,000688.SH,科创50,729.0,-0.4179985247110829
2024-07-17,000852.SH,中证1000,4795.62,-0.849749416960266
2024-07-17,000905.SH,中证500,4856.58,-0.8529385345299234
2024-07-17,000922.CSI,中证红利,5227.97,-0.6748374177589334
2024-07-17,000998.CSI,中证TMT,1614.9,-1.6923357886406531
2024-07-17,932000.CSI,中证2000,1763.28,-1.7266171012005005
2024-07-17,h30269.CSI,红利低波,10429.15,-0.718634812806529
2024-07-18,000300.SH,沪深300,3520.93,0.5526076799616142
2024-07-18,000688.SH,科创50,735.41,0.879286694101511
2024-07-18,000852.SH,中证1000,4812.43,0.3505281903069868
2024-07-18,000905.SH,中证500,4877.69,0.4346680174114326
2024-07-18,000922.CSI,中证红利,5235.43,0.14269400933824006
2024-07-18,000998.CSI,中证TMT,1610.33,-0.2829896588024128
2024-07-18,932000.CSI,中证2000,1760.27,-0.17070459598022003
2024-07-18,h30269.CSI,红利低波,10473.92,0.4292775537795501
2024-07-19,000300.SH,沪深300,3539.02,0.513784710289622
2024-07-19,000688.SH,科创50,749.47,1.9118586910702895
2024-07-19,000852.SH,中证1000,4821.42,0.18680791201117763
2024-07-19,000905.SH,中证500,4872.05,-0.11562850447649486
2024-07-19,000922.CSI,中证红利,5199.05,-0.6948808407332363
2024-07-19,000998.CSI,中证TMT,1631.43,1.3102904373637703
2024-07-19,932000.CSI,中证2000,1770.16,0.5618456259551152
