date,pe_ttm,dividend_yield_ttm,erp,pe_ttm_mean,pe_ttm_std,pe_ttm_pctile,erp_mean,erp_std,erp_pctile,cn10y
2018-12-21,9.5696,3.6374,7.133,10.322788375254929,1.491310127534245,42.4201223657376,6.312603183770011,1.4503153953066468,75.61813186813187,3.3168
2018-12-24,9.5291,3.6581,7.1459,10.322249184782608,1.4909469076391644,40.35326086956522,6.313175110205309,1.44998184188017,75.77213452299245,3.3483
2018-12-27,9.4628,3.6781,7.2968,10.32166571622539,1.490608832007979,38.085539714867615,6.313849750047417,1.4497132376455142,79.69821673525377,3.2709
2018-12-28,9.4578,3.6736,7.3418,10.321079647218452,1.4902728698784207,37.92401628222524,6.314554308135117,1.4494660189455688,80.53461274845785,3.2315
2018-12-31,9.5969,3.6229,7.1935,10.320588677966102,1.4898868519798123,43.6271186440678,6.315156325732284,1.4491519969917015,76.71232876712328,
2019-01-02,9.3232,3.729,7.552531010811738,10.319912940379405,1.4896081510725414,32.79132791327913,6.316003262546165,1.4490173812556124,83.09377138945926,3.1734
2019-01-03,9.3284,3.7323,7.578951974615153,10.31924163845633,1.4893271211220522,33.243060257278266,6.31686711255442,1.4488980202728883,83.44733242134062,3.141
2019-01-04,9.5259,3.6492,7.346395755781606,10.318704871447903,1.4889661124947036,40.25710419485792,6.317570823178635,1.4486526623782232,80.51948051948052,3.1513
2019-01-07,9.6149,3.6133,7.249824186418994,10.318229006085193,1.488575081979208,44.55713319810683,6.318207608262816,1.4483626305395336,78.27868852459017,3.1507
2019-01-08,9.6203,3.6091,7.273586236395953,10.317757432432433,1.488182608885986,44.729729729729726,6.3188597438451595,1.448083218070056,78.77133105802048,3.1211
2019-01-09,9.8508,3.5251,7.040859779916353,10.317442133693449,1.487729548343634,51.789331532748136,6.319352240459123,1.4477119744857407,72.91950886766713,3.1106
2019-01-10,9.8725,3.5187,7.028546619397316,10.317141902834008,1.4872724104842856,52.69905533063428,6.319835672210274,1.4473368291095614,72.59713701431492,3.1006
2019-01-11,9.9275,3.5002,6.967229463611181,10.316879163857047,1.4868052901915032,53.94470667565745,6.320276676155371,1.4469423765724243,69.82288828337875,3.1058
2019-01-14,9.7757,3.5544,7.099746484650716,10.31651448787062,1.4863706055741597,50.13477088948787,6.320807288686681,1.4465926655635881,74.20013614703879,3.1297
2019-01-15,9.9702,3.4823,6.8915890694268915,10.316281279461279,1.4858972184183563,54.680134680134685,6.321195575612355,1.446177118593722,66.53061224489795,3.1383
2019-01-16,10.0003,3.4753,6.925200008999731,10.31606864064603,1.4854197702767735,55.316285329744275,6.321606183656805,1.4457711871887289,67.91298436437798,3.0745
2019-01-17,9.9478,3.4958,6.976473913830192,10.315820981842636,1.4849509070488598,54.27034297242771,6.322051066625673,1.4453807310020876,70.04076086956522,3.076
2019-01-18,10.0706,3.4522,6.838894941711517,10.3156561827957,1.484465450358661,56.78763440860215,6.3224019450201645,1.4449527343316615,64.49422946367956,3.091
2019-01-21,10.139,3.4357,6.759205611993295,10.315537541974479,1.4839739462529045,57.28676964405641,6.322698284007257,1.4445072795613205,61.53324287652646,3.1037
2019-01-22,10.0492,3.463,6.843940878875929,10.315358791946307,1.4834919200269048,56.375838926174495,6.323051668817337,1.4440812685247826,64.67796610169492,3.1071
2019-01-23,10.0509,3.4617,6.830357768956013,10.315181421864521,1.4830101586822595,56.40509725016767,6.323395372137214,1.443652348032019,64.36314363143632,3.119
2019-01-24,10.0919,3.4502,6.775136870163199,10.315031769436997,1.4825243500466743,56.83646112600537,6.323701222846777,1.4432113900164747,62.15301286391334,3.1338
2019-01-25,10.2718,3.392,6.595592044237621,10.31500281312793,1.4820281971921871,59.343603482920294,6.323885181453943,1.4427403985014162,54.66847090663058,3.1398
2019-01-28,10.2722,3.3933,6.595312947567221,10.314974163319947,1.4815325343767507,59.370816599732265,6.324068702593979,1.4422698314715496,54.631507775524,3.1397
2019-01-29,10.2649,3.3959,6.617336112382975,10.314940668896321,1.4810375215071094,59.130434782608695,6.324266856249243,1.4418026348934574,55.270270270270274,3.1246
2019-01-30,10.3128,3.38,6.5815876115119085,10.314939237967915,1.4805424406211494,59.55882352941176,6.324440604227138,1.4413312853257354,54.152599594868335,3.1151
2019-01-31,10.4176,3.3929,6.495439917063431,10.315007815631262,1.480050231648272,60.25384101536406,6.324555988378849,1.4408517664088165,50.742240215924426,3.1037
2019-02-01,10.4217,3.3892,6.492163520346968,10.315079038718292,1.4795587066858522,60.280373831775705,6.3246690076182075,1.4403724662187822,50.57316250842886,3.1032
2019-02-04,10.4181,3.3445,,10.315147765176784,1.4790675010002126,60.240160106737825,6.3246690076182075,1.4403724662187822,,
2019-02-08,10.3763,3.3547,,10.315188533333334,1.4785752388031674,59.8,6.3246690076182075,1.4403724662187822,,
2019-02-11,10.4401,3.3286,6.511452313675157,10.315271752165224,1.4780861407110033,60.55962691538974,6.324794872379701,1.4398952418541844,51.41509433962265,3.067
2019-02-12,10.4434,3.3262,6.50062562766915,10.31535705725699,1.4775977155689966,60.58588548601864,6.324913276928718,1.4394175739442412,50.976430976430976,3.0748
2019-02-13,10.5485,3.2955,6.408120856045883,10.315512175648703,1.4771183178726055,61.743180306054555,6.324969271261906,1.4389347840695534,48.25033647375505,3.0719
2019-02-14,10.515,3.3067,6.437623490252021,10.315644813829786,1.4766361264711405,61.10372340425532,6.325045030655981,1.4384538291066176,48.8231338264963,3.0726
2019-02-15,10.3173,3.3683,6.6130582981981725,10.315645913621262,1.4761454687828748,59.26910299003322,6.325238587959436,1.4379897672353579,55.30913978494624,3.0794
2019-02-18,10.4934,3.3166,6.420399683610651,10.315763944223107,1.4756624033745578,60.88977423638779,6.325302497358799,1.437508929096513,48.42175957018133,3.1094
2019-02-19,10.3832,3.3359,6.50304229139379,10.315808692767087,1.4751737416093471,59.65494359654944,6.325421785811172,1.437033834760405,51.20805369127517,3.1279
2019-02-20,10.4808,3.3047,6.421656392641783,10.315918103448276,1.4746906610291655,60.809018567639264,6.325486329477724,1.436554011675439,48.49094567404427,3.1196
2019-02-21,10.5321,3.4687,6.3586826169519854,10.31606136514248,1.4742124454745438,61.63021868787276,6.32550857900016,1.4360727690648423,47.050938337801604,3.1361
2019-02-22,10.5985,3.4464,6.290197447752041,10.316248410596026,1.4737421264249235,62.317880794701985,6.325484927874073,1.4355920438960073,45.478901540522436,3.1451
2019-02-25,10.6896,3.2617,6.176186992965124,10.316495499669093,1.473285662149771,63.26935804103243,6.325384996190733,1.4351167055529916,42.8380187416332,3.1787
2019-02-26,10.6259,3.2779,6.223167541572949,10.316700132275132,1.4728198640963182,62.43386243386243,6.325316623311391,1.4346390872636958,44.08026755852843,3.1878
2019-02-27,10.6584,3.282,6.213371260226675,10.316925974884336,1.4723592512310002,62.789160608063455,6.325241793523233,1.434162433952072,43.716577540106954,3.1689
2019-02-28,10.6219,3.3046,6.241411528069365,10.317127410832233,1.4718937777773697,62.351387054161165,6.325185794681914,1.433684977847245,44.48897795591182,3.1731
2019-03-01,10.6921,3.2853,6.165699656755923,10.31737491749175,1.4714394401260018,63.4983498349835,6.325079328635234,1.4332122846865016,42.523364485981304,3.187
2019-03-04,10.7581,3.2997,6.093021664606202,10.317665633245381,1.4709975793643246,64.05013192612137,6.324924520320339,1.4327466774079085,40.9606404269513,3.2023
2019-03-05,10.8047,3.2869,6.040331519616462,10.317986684245222,1.4705657918395056,64.73302570863547,6.324734791653203,1.432287852487313,38.93333333333333,3.2149
2019-03-06,10.8222,3.2475,6.0381653804217255,10.31831884057971,1.4701382593646295,64.82213438735178,6.324543872658379,1.4318297546481544,38.77415056628914,3.2021
2019-03-07,10.7287,3.2763,6.1635937587965,10.31858900592495,1.4696919579182055,63.79196840026333,6.324436715458736,1.4313590549064552,42.60985352862849,3.1572
2019-03-08,10.5083,3.3518,6.373987125415148,10.318713815789474,1.4692164797654503,60.59210526315789,6.324469683130031,1.4308833787701032,47.63805721889554,3.1423
2019-03-11,10.6257,3.2813,6.273744677527128,10.318915647600264,1.4687545020491561,62.195923734385275,6.324435956397583,1.430408204669609,45.611702127659576,3.1374
2019-03-12,10.7883,3.2724,6.126901002011438,10.319224047306177,1.468321176867029,64.45466491458606,6.324304703936197,1.4299419667703874,41.52823920265781,3.1424
2019-03-13,10.6943,3.2748,6.213275646839905,10.319470321733421,1.4678704929130821,63.36178594878529,6.324230979462693,1.4294700008521444,43.82470119521912,3.1375
2019-03-14,10.7394,3.2465,6.164007160549006,10.319745866141732,1.467428229610467,63.91076115485564,6.324124659742114,1.4290016019336147,42.60119442601194,3.1475
2019-03-15,10.9135,3.2262,6.025363302331974,10.320135213114755,1.4670257679856213,66.09836065573771,6.323926542131098,1.428548419667479,38.12997347480106,3.1376
2019-03-18,11.0644,3.177,5.900295734066013,10.320622935779816,1.4666686845347126,68.80733944954129,6.323645806009121,1.4281166097055178,34.39363817097416,3.1377
2019-03-19,11.1038,3.1693,5.8682258992417005,10.321135821872954,1.4663252458871316,69.22069417157826,6.323344203421858,1.4276917182050124,33.70860927152318,3.1377
2019-03-20,11.0492,3.181,5.905128990334141,10.32161230366492,1.4659635974818095,68.58638743455498,6.323067423002872,1.4272597320760958,34.54665784248842,3.1453
2019-03-21,10.9081,3.2162,6.038399381193792,10.321995879659909,1.4655608341529296,65.8600392413342,6.322879150488448,1.4268064458020067,38.955026455026456,3.1291
2019-03-22,10.912,3.215,6.056222873900293,10.322381503267975,1.465159408991358,65.88235294117646,6.32270290708026,1.426351315738919,39.854593522802375,3.108
2019-03-25,10.7228,3.2822,6.242822333718806,10.322643043762247,1.4647165598552436,63.48791639451339,6.322650145803271,1.4258816609126372,45.04623513870541,3.0831
2019-03-26,10.7247,3.2799,6.2609701427545765,10.32290548302872,1.4642744480635848,63.51174934725849,6.322609432929971,1.4254118755018912,45.54455445544555,3.0633
2019-03-27,10.8629,3.2597,6.11744490145357,10.323257729941291,1.4638617136398937,65.4924983692107,6.322474100125568,1.4249514115158788,41.49076517150396,3.0882
2019-03-28,10.8691,3.2559,6.13699377685365,10.323613559322034,1.4634508144927,65.51499348109517,6.322351832278981,1.424489628028335,42.18852999340804,3.0634
2019-03-29,10.9073,3.2249,6.099871774866375,10.323993811074919,1.463049846372797,65.86319218241043,6.322205270976338,1.4240317925718198,41.04084321475626,3.0683
2019-04-01,11.0563,3.1736,5.9114,10.324470572916667,1.4626927896723778,68.88020833333334,6.321934826426649,1.4236019711083683,34.62804476629361,3.1332
2019-04-02,11.0648,3.1851,5.8696,10.324952244632401,1.4623387373280319,69.0305790500976,6.321637237725052,1.4231808654688294,33.55263157894737,3.1681
2019-04-03,11.2053,3.1432,5.6912,10.325524642392718,1.4620354867566625,70.93628088426527,6.321222749074346,1.4228047161867305,28.994082840236686,3.2331
2019-04-04,11.1952,3.0823,5.6645,10.326089733593243,1.46172841908976,70.82521117608836,6.3207912623798155,1.4224367708039425,28.383705650459923,3.2679
2019-04-08,11.2502,3.0548,5.6405,10.326689805194805,1.4614433647494134,71.4935064935065,6.320344583940958,1.4220764835800368,28.036769533814837,3.2482
2019-04-09,11.2862,3.0414,5.5722,10.32731245944192,1.4611734222190509,72.09604153147306,6.319853675421312,1.4217389300450627,26.77165354330709,3.2882
2019-04-10,11.2669,3.0497,5.5824,10.327921789883268,1.4608953878694457,71.66018158236056,6.319370099240707,1.4213980781257418,27.147540983606554,3.2932
2019-04-11,11.1662,3.0755,5.6772,10.328465068049255,1.460577727390533,70.05832793259883,6.318949280040681,1.4210273011694223,28.833551769331585,3.2784
2019-04-12,11.1977,3.0614,5.597,10.32902804404145,1.4602721241083743,70.72538860103627,6.318476490728278,1.4206819798996544,27.37393582187295,3.3334
2019-04-15,11.1488,3.075,5.596,10.3295586407767,1.4599483458360691,69.83818770226537,6.3180036657997904,1.4203372022082472,27.356020942408378,3.3736
2019-04-16,11.2896,3.043,5.464,10.330179624838292,1.4596801947248723,72.3156532988357,6.3174451284120865,1.4200405107424132,25.11445389143231,3.3937
2019-04-17,11.2952,3.0431,5.4595,10.330803425985778,1.459414462529442,72.39819004524887,6.3168843799621435,1.4197456974463516,25.098039215686274,3.3938
2019-04-18,11.2277,3.0623,5.5476,10.331382816537468,1.4591209658024447,71.12403100775194,6.3163819081267665,1.4194180359149735,26.25734813847159,3.3589
2019-04-23,11.2166,3.0635,5.5161,10.331954293092318,1.458823186702435,71.0135571336346,6.315859530902141,1.4191019087687216,25.979112271540473,3.3993
2019-04-24,11.1566,3.0776,5.529,10.332486322580646,1.4585028395938233,69.80645161290323,6.315346250060066,1.4187812297086853,26.157860404435745,3.4343
2019-04-25,11.0397,3.11,5.6389,10.332942295293359,1.4581430908482227,67.50483558994198,6.314905281187797,1.4184237936937791,28.42242503259452,3.4193
2019-04-26,10.9895,3.103,5.6953,10.333365335051546,1.4577684597622895,66.3659793814433,6.314501629538814,1.4180498225591893,29.70684039087948,3.4043
2019-04-29,10.8496,3.0529,5.7901,10.333697746297489,1.4573578823934024,64.45589182227945,6.314160222227916,1.4176512477176801,31.966145833333332,3.4268
2019-04-30,10.7728,3.075,5.8957,10.333980308880308,1.4569314553308474,63.25611325611325,6.313887964438569,1.4172301665945592,34.938191281717636,3.3869
2019-05-02,10.8192,3.0456,5.8559,10.334292347266882,1.4565148566268973,63.79421221864951,6.313590182927229,1.4168174522932104,33.940182054616386,
2019-05-03,10.8083,3.0498,5.8652,10.334596979434448,1.4560963025538258,63.75321336760925,6.313298831281403,1.416403160251826,34.1130604288499,
2019-05-06,10.5081,3.1367,6.1615,10.334708413615928,1.4556352675864048,59.15221579961464,6.31320026061174,1.4159484947025835,43.44155844155844,3.355
2019-05-07,10.5508,3.1175,6.1229,10.334847111681643,1.4551783355725294,60.141206675224645,6.313076769203167,1.4154972907006484,42.439974042829334,3.3551
2019-05-08,10.4274,3.148,6.2475,10.334906478511867,1.454713445558258,58.30660679923027,6.313034242115486,1.4150392200717885,46.04409857328145,3.3426
2019-05-09,10.1929,3.2177,6.4992,10.334815448717949,1.4542515581548976,55.8974358974359,6.313154893935243,1.4145885447054125,52.5599481529488,3.3116
2019-05-10,10.2711,3.1898,6.4344,10.334774631646379,1.4537865697331855,56.82254964766176,6.313233420558342,1.4141337425476255,50.45336787564767,3.3017
2019-05-14,10.1156,3.2427,6.5998,10.334634314980795,1.4533317083409016,54.67349551856594,6.313418900545035,1.4136948070620468,56.63430420711975,3.2859
2019-05-15,10.1296,3.1799,6.596,10.334503134996801,1.4528759669492972,54.76647472808701,6.313601682627477,1.4132557845986162,56.53298835705045,3.2762
2019-05-16,10.1342,3.2302,6.6014,10.33437506393862,1.4524202437808515,54.79539641943734,6.313787719031726,1.412817873887156,56.755009696186164,3.2662
2019-05-17,10.0161,3.3268,6.7174,10.334171693290735,1.451978413052993,52.97124600638977,6.31404845047938,1.412398693859933,61.111111111111114,3.2665
2019-05-20,9.9559,3.2825,6.7726,10.333930140485313,1.4515461988489897,51.66028097062579,6.3143444811762945,1.411990752201378,63.78308586184636,3.2717
2019-05-21,9.9276,3.4895,6.7739,10.333670835992342,1.451119245463545,51.18059987236758,6.314640968607794,1.4115834297802052,63.806451612903224,3.299
2019-05-22,9.9249,3.449,6.7493,10.333410140306123,1.4506931482749945,51.02040816326531,6.314921212986512,1.411171432775533,62.604771115409406,3.3264
2019-05-23,9.7489,3.6645,6.9476,10.333037603569153,1.450305800931317,46.71765455704271,6.315328866844124,1.410808080069923,70.3286082474227,3.31
2019-05-24,9.7719,3.6374,6.9209,10.332680191082803,1.4499129660666226,47.388535031847134,6.31571880318228,1.4104374448190367,69.15647134578235,3.3125
2019-05-27,9.7367,3.5538,6.9204,10.332300827498408,1.4495293717435904,46.4035646085296,6.3161079159215445,1.4100669437741382,69.04761904761905,3.35
2019-05-28,9.753,3.5454,6.9433,10.331932315521628,1.4491418643157215,46.88295165394402,6.316511254882367,1.409703143197031,70.28938906752411,3.31
2019-05-29,9.6977,3.5683,7.0242,10.331529116338208,1.44876936258579,44.5645263827082,6.316966067700566,1.4093642005235185,73.90745501285348,3.2875
2019-05-30,9.6989,3.6882,7.0354,10.331127191867852,1.4483967934296855,44.790343074968234,6.317427489622402,1.4090291021284291,74.24534360950545,3.275
2019-05-31,9.6238,3.7775,7.1158,10.330678095238095,1.4480465315233084,42.22222222222222,6.31793992383959,1.4087219594834577,76.1232349165597,3.2751
2019-06-03,9.7254,3.7146,7.0423,10.330294035532996,1.447667293074103,46.00253807106599,6.318404555062271,1.4083894964660841,74.40667094291213,3.2401
2019-06-04,9.6548,4.044,7.1474,10.329865694356373,1.4473081249229593,43.18325935320228,6.318935962398769,1.408094354856549,76.92307692307693,3.2101
2019-06-05,9.6857,4.1317,7.1145,10.329457477820025,1.446940275410947,44.106463878327,6.319445612647072,1.4077871804606317,75.97693786034593,3.21
2019-06-06,9.7078,3.7856,7.0874,10.329063774540849,1.4465665656376503,45.21849271690944,6.319937260782381,1.4074705210557787,75.22407170294494,3.2136
2019-06-10,9.9218,3.541,6.8537,10.328806012658227,1.4461449919238298,51.13924050632911,6.3202787596558405,1.4070849345636296,66.28278950735765,3.2251
2019-06-11,9.9936,3.524,6.7413,10.328593991144846,1.4457121327738118,52.87792536369387,6.3205479548223025,1.4066752874920834,61.70076726342712,3.2651
2019-06-12,9.8336,3.5853,6.9091,10.328281099873578,1.4453086822218075,48.988621997471554,6.320924026416664,1.4063044453716544,68.24281150159744,3.2601
2019-06-13,9.8264,3.5863,6.9316,10.327964055590652,1.444907128847661,48.95767530006317,6.321313985531341,1.4059400006917944,69.66794380587484,3.2451
2019-06-14,9.7724,3.5398,7.0027,10.327613320707071,1.444518368007373,47.6010101010101,6.321748820256593,1.4055966536072673,72.49521378430121,3.2302
2019-06-17,9.7964,3.5324,6.9826,10.327278170347004,1.4441242161339194,48.39116719242902,6.322170281468163,1.4052474102950252,71.68367346938776,3.2252
2019-06-18,9.8874,3.5732,6.8837,10.327000819672131,1.4437110982686734,50.914249684741485,6.322528171664806,1.4048710036048608,67.24028043339707,3.2302
2019-06-19,10.1328,3.4814,6.6262,10.32687844990548,1.4432643988428522,55.3875236294896,6.322721593211517,1.404444419027158,56.62420382165605,3.2427
2019-06-20,10.2523,3.4101,6.5187,10.326831486146094,1.4428111119492684,57.304785894206546,6.322846340765168,1.4040060582261096,53.02355187778485,3.2352
2019-06-21,10.2369,3.4165,6.5383,10.32677488986784,1.4423588040654998,57.11139081183134,6.322983397800305,1.403569933124342,53.81679389312977,3.2303
2019-06-24,10.2566,3.4114,6.5045,10.32673075471698,1.4419062340884714,57.35849056603774,6.323098792970172,1.403131177251108,52.00254291163382,3.2453
2019-06-25,10.0952,3.6551,6.6704,10.32658522941546,1.4414646981994301,54.80829666876178,6.323319441767522,1.4027126833778802,58.449809402795424,3.2353
2019-06-26,10.1044,3.6521,6.6514,10.326445665829144,1.4410226584023402,54.83668341708543,6.323527746883861,1.4022916593605523,57.74603174603175,3.2453
2019-06-27,10.2348,3.6198,6.5153,10.326388135593222,1.44057211783037,56.999372253609536,6.323649429785584,1.401855017068105,52.66497461928934,3.2553
2019-06-28,10.2114,3.6279,6.5676,10.32631599749059,1.4401230517927721,56.712672521957344,6.323804122601192,1.4014239331266933,54.85098287888396,3.2254
2019-07-02,10.3247,3.9744,6.5151,10.326314984326018,1.439671532346247,58.36990595611285,6.323925349392954,1.4009880832256951,52.53485424588086,3.1704
2019-07-03,10.2944,3.9822,6.5586,10.326294987468673,1.4392206583367921,57.89473684210527,6.324073971717594,1.4005568251328329,54.71817606079797,3.1554
2019-07-04,10.2735,3.9883,6.5859,10.326261928616155,1.43877059260234,57.85848465873513,6.324239684393722,1.4001290253234626,55.379746835443036,3.1479
2019-07-05,10.2604,3.9311,6.5757,10.32622071339174,1.4383212866680166,57.38423028785983,6.324398735826743,1.3997004347952136,55.02846299810247,3.1705
2019-07-08,10.1065,3.76,6.7141,10.326083302063791,1.4378819521157622,54.65916197623515,6.324645070380581,1.3992922623477617,60.366624525916556,3.1805
2019-07-09,10.0391,3.7843,6.7931,10.3259039375,1.4374504375336703,53.6875,6.324940998952672,1.3988997366556195,64.24510423247,3.168
2019-07-10,10.0788,3.3078,6.7512,10.325749594003748,1.4370147066781833,54.40349781386633,6.325210101857374,1.3984990807084747,62.247474747474755,3.1706
2019-07-11,10.1567,3.284,6.6777,10.325644069912608,1.4365723351480664,55.86766541822722,6.325432492960303,1.3980858617720466,58.801261829652994,3.168
2019-07-12,10.1591,3.2851,6.6904,10.325540174672488,1.4361301970321707,55.957579538365565,6.325662611186684,1.3976750599626637,59.20554854981085,3.1531
2019-07-15,10.1936,3.2704,6.6319,10.325457917705737,1.4356862331019966,56.48379052369077,6.325855577405218,1.3972557723579344,56.83679899180844,3.1782
2019-07-16,10.2208,3.2604,6.6108,10.325392710280374,1.435241285122492,56.7601246105919,6.326035013439596,1.396834051527512,56.04534005037783,3.1732
2019-07-17,10.2106,3.2629,6.618,10.325321232876712,1.4347972358225405,56.66251556662516,6.326218754777898,1.3964136464754933,56.38766519823789,3.1757
2019-07-18,10.151,3.2851,6.6904,10.325212756689485,1.4343573329192987,55.50715619166148,6.326447799586213,1.3960043110693803,59.27672955974843,3.1608
2019-07-19,10.2558,3.2541,6.5947,10.325169589552239,1.4339123010894863,57.524875621890544,6.326616405620415,1.3955817172088998,55.248271527341295,3.1559
2019-07-22,10.1106,3.3006,6.7422,10.32503623368552,1.4334766151913811,54.692355500310754,6.326877450591758,1.3951821924318384,61.93467336683417,3.1484
2019-07-23,10.142,3.2898,6.7116,10.324922546583851,1.4330386228755791,55.34161490683229,6.327118958783478,1.3947775005768865,60.075329566855,3.1484
2019-07-24,10.1715,3.2791,6.6604,10.324827312228429,1.4325988833870145,56.052141527001865,6.327328043501932,1.3943648955690444,58.03011292346299,3.171
2019-07-25,10.2136,3.2664,6.6274,10.324758312655087,1.4321571376977755,56.82382133995038,6.327516176390019,1.3939479589702504,56.677115987460816,3.1635
2019-07-26,10.1473,3.2879,6.6887,10.324648295102294,1.4317199407907628,55.30068195908245,6.32774248204391,1.3935404994242127,59.210526315789465,3.1661
2019-07-29,10.0517,3.3032,6.765,10.324479182156134,1.4312924555567426,53.59355638166047,6.328016281366362,1.3931470731497417,63.118346900438326,3.1836
2019-07-30,10.0791,3.2948,6.7454,10.324327244582042,1.4308622822531714,54.05572755417957,6.328277472679649,1.3927502149643018,62.26533166458073,3.1761
2019-07-31,9.9515,3.338,6.8936,10.324096534653467,1.4304495438671951,51.23762376237624,6.328631020226441,1.3923863690672114,68.16760475297062,3.1552
2019-08-01,9.931,3.3605,6.9208,10.323853432282002,1.430040551894935,50.83487940630798,6.3290011258388,1.3920298547349512,69.28125,3.1487
2019-08-02,9.6821,3.4496,7.2369,10.323456798516688,1.4296875350553306,42.95426452410383,6.32956820820867,1.3917799081923983,79.6377264209869,3.0914
2019-08-05,9.3958,3.5578,7.5869,10.322883817171093,1.4294317535028296,32.58184064237184,6.330353059514406,1.3916998130762679,84.95630461922596,3.0563
2019-08-06,9.3733,3.5812,7.6073,10.32229765432099,1.429185125917087,31.790123456790127,6.331149657730555,1.3916309483999767,85.21522145976294,3.0613
2019-08-07,9.3636,3.5825,7.6283,10.321706230721777,1.4289425120844117,31.400370141887723,6.331958354951421,1.391573808658254,85.41147132169577,3.0514
2019-08-08,9.4807,3.564,7.5012,10.321187731196053,1.4286544829898011,35.388409371146736,6.332686854418741,1.39144615347041,84.04984423676012,3.0465
2019-08-09,9.4217,3.5846,7.5922,10.320633518176217,1.4283886906688545,33.94947627849661,6.333471109179378,1.391367674796121,84.99377334993773,3.0216
2019-08-12,9.3937,3.5974,7.6063,10.32006274630542,1.4281339764194168,32.51231527093596,6.334263162005028,1.3912968257222387,85.1275668948351,3.0391
2019-08-13,9.2098,3.6743,7.8539,10.319379507692307,1.4279599589015837,25.107692307692307,6.335208209789851,1.3913799969024052,87.25124378109453,3.0041
2019-08-14,9.2092,3.6679,7.8482,10.318696740467404,1.427786094576193,25.030750307503073,6.336148540299615,1.3914585622390778,87.19701678060908,3.0105
2019-08-15,9.197,3.7406,7.8616,10.318007314074984,1.4276179529064985,24.400737553779965,6.337096025678311,1.3915454695084561,87.26708074534162,3.0115
2019-08-16,9.2553,3.7343,7.7829,10.317354545454545,1.427422290512624,26.535626535626534,6.3379934831421965,1.3915795163240152,86.34388578522658,3.0217
2019-08-19,9.4326,3.5457,7.5824,10.316811418047882,1.4271523557246248,34.499693063228975,6.33876544748268,1.3914928289614974,84.42928039702234,3.0191
2019-08-20,9.3967,3.5555,7.6103,10.316246932515336,1.4268964114532603,32.94478527607362,6.339553751606994,1.3914214398098108,84.99690018598885,3.0317
2019-08-21,9.4505,3.5599,7.5248,10.31571612507664,1.4266198855323666,34.82526057633354,6.340288104920743,1.3913029633537461,83.76703841387855,3.0567
2019-08-22,9.3226,3.5994,7.6723,10.315107598039216,1.4263944684195364,29.71813725490196,6.341112880087976,1.3912667879468743,85.57275541795666,3.0543
2019-08-23,9.3766,3.5564,7.6004,10.314532884262094,1.4261466593677468,32.0269442743417,6.341892141919604,1.3911887706930337,84.77722772277228,3.0644
2019-08-26,9.2401,3.6194,7.773,10.313875336597306,1.425957790097867,25.82619339045288,6.342777180792876,1.391213530271029,86.33271490414347,3.0494
2019-08-27,9.2341,3.648,7.7774,10.3132149235474,1.4257715939582112,25.749235474006117,6.343663845081632,1.391240495004833,86.34116192830655,3.052
2019-08-28,9.2234,3.644,7.79,10.312548777506112,1.4255902680775339,25.55012224938875,6.344557196628833,1.3912749122685868,86.41136504014824,3.052
2019-08-29,9.2257,3.8363,7.8073,10.31188485033598,1.4254077581895903,25.595601710445937,6.345460124285235,1.3913198676164458,86.72839506172839,3.0321
2019-08-30,9.2716,3.8383,7.7283,10.311249755799755,1.4252042469812836,27.655677655677657,6.346313202555262,1.391314390684722,85.87291795188156,3.0573
2019-09-02,9.2661,3.6587,7.7198,10.310612080536913,1.425003125792317,27.394752898108603,6.3471599884969665,1.3913032122525013,85.75832305795315,3.0723
2019-09-03,9.2242,3.6947,7.7787,10.309949634146342,1.424821030177631,25.54878048780488,6.348042021775773,1.391328082552038,86.2600123228589,3.0624
2019-09-04,9.5514,3.5338,7.4224,10.309487385740402,1.4245098357271562,39.00060938452163,6.348703572254975,1.3911549685091023,82.14285714285714,3.0473
2019-09-05,9.5725,3.5309,7.4293,10.309038550548111,1.4241920619423059,39.82947624847747,6.34936855467205,1.390985018075135,82.27692307692308,3.0173
2019-09-06,9.6253,3.5182,7.372,10.308622398052343,1.4238584450575205,42.05721241631162,6.349997479300172,1.390788317819524,81.48831488314883,3.0173
2019-09-09,9.6291,3.4257,7.3602,10.30820906326034,1.4235239287724253,42.27493917274939,6.350618378206565,1.3905862514441796,81.19237861094038,3.025
2019-09-10,9.6409,3.4405,7.33,10.307803404255319,1.4231862297918907,42.43161094224924,6.351219963969337,1.390370867043923,80.52825552825553,3.0425
2019-09-11,9.8246,3.3564,7.126,10.307509842041311,1.4228036669557198,48.90643985419198,6.351695580934365,1.3900765166627518,75.6292203806016,3.0525
2019-09-12,9.7847,3.4656,7.1324,10.30719241044323,1.4224299646919794,47.844565877352764,6.352174540700663,1.3897844979899507,75.8282208588957,3.0876
2019-09-13,9.8674,3.4165,7.0468,10.306925546116506,1.4220395786720454,50.060679611650485,6.352600430007406,1.3894647745257764,73.51318209687308,
2019-09-16,9.803,3.4489,7.1084,10.30661995148575,1.4216624599270353,48.51425106124924,6.35306354248902,1.3891649261803543,74.81617647058823,3.0926
2019-09-17,9.6836,3.5538,7.2191,10.306242363636365,1.4213142961461969,43.81818181818182,6.353593877123136,1.3889047704457462,77.83221065523577,3.1076
