date,hsi_close,hstech_close,vhsi_close,up_count,down_count,southbound_net_buy_100mn,short_ratio,hstech_hsi_ratio,advance_line,advance_line_ma20,southbound_ma20,breadth_z,vhsi_z,relative_z,southbound_z,short_z,hk_sentiment_z
2024-09-30,21133.68,4751.81,32.66,58.0,24.0,109.584,0.0998,0.2248453653126195,34.0,15.052631578947368,22.66423529411765,1.6970065129743308,3.892512174580713,3.5807181823241323,-0.25290026921578734,-2.5194966429344436,1.279567991545789
2024-10-02,22443.73,5157.08,40.99,77.0,5.0,,0.1313,0.22977820531613952,72.0,21.94736842105263,17.2726875,2.283517254684149,6.217323844173362,4.246977893136186,-0.6686861802955968,-1.383253743815559,2.139175813576508
2024-10-03,22113.51,4978.64,38.39,7.0,74.0,,0.1245,0.2251401971012291,-67.0,19.05263157894737,16.8297,1.995831840906064,4.968740735250024,3.326458338834489,-0.7002515487054143,-1.609778051962076,1.5962002628646172
2024-10-04,22736.87,5227.13,40.08,73.0,7.0,,0.1274,0.2298966392471787,66.0,24.736842105263158,20.444085714285713,2.4538312933087494,5.087297963570008,3.9456703255207777,-0.4175679421533453,-1.493819125674035,1.9150825029144312
2024-10-07,23099.78,5386.48,44.5,63.0,17.0,,0.1336,0.23318317317307782,46.0,26.68421052631579,23.130338461538464,2.570312422975392,5.7636901893001085,4.2482410595866895,-0.20741159499209186,-1.2657492063955849,2.2218165740949027
2024-10-08,20926.79,4695.81,40.1,0.0,82.0,18.7656,0.0917,0.22439227420927912,-82.0,21.25,22.81857142857143,2.070412130928095,4.354387746685565,2.817091789690498,-0.23114005546768657,-2.6845642702795005,1.265237468311394
2024-10-09,20637.24,4640.75,39.59,12.0,68.0,-5.7866,0.1058,0.2248726089341404,-56.0,21.55,18.601871428571428,2.0663700448040783,4.031066203138814,2.8215375218949696,-0.5598279388362436,-2.162140363832642,1.2394010934337953
2024-10-10,21251.98,4736.1,39.6,77.0,5.0,96.4159,0.1243,0.2228545293191505,72.0,26.55,19.417828571428572,2.444326075469497,3.8626335120662425,2.473151924834115,-0.49408169716709344,-1.5131431678742282,1.3545773294657066
2024-10-14,21092.87,4668.18,34.8,31.0,49.0,111.0962,0.1244,0.22131554406773477,-18.0,27.6,31.20171428571428,2.483797857523209,2.6916523702020165,2.2119833674622,0.432186956989155,-1.496922696980146,1.2645395710392866
2024-10-15,20318.79,4450.95,31.27,4.0,78.0,78.4293,0.1145,0.21905585913334405,-74.0,23.0,34.794621428571425,2.0742361549308064,1.8657383960895446,1.8608906249622845,0.7127865826519519,-1.8143618289199965,0.9398579859429181
2024-10-16,20286.85,4402.37,31.47,36.0,45.0,-14.1793,0.1297,0.217006090151995,-9.0,19.95,33.62634285714285,1.8040716626371762,1.8884864026580495,1.5503862758226288,0.6182522715714099,-1.2896653854360856,0.9143062454506357
2024-10-17,20079.1,4349.77,30.22,12.0,65.0,76.8328,0.1346,0.21663172154130417,-53.0,16.85,36.50677333333333,1.5381093985864664,1.5929557338889688,1.484102785597618,0.8423769037029679,-1.117196650810911,0.8680696341930222
2024-10-18,20804.11,4600.85,32.77,80.0,2.0,-28.402,0.1137,0.22115101294888367,78.0,17.45,32.449974999999995,1.572425703277291,2.1331272064977185,2.1044340125628342,0.5194441776210409,-1.804731345313504,0.904939950929076
2024-10-21,20478.46,4491.9,31.3,13.0,68.0,114.0514,0.1168,0.2193475485949627,-55.0,11.75,38.101468749999995,1.1055985509997022,1.7877997170557571,1.8270141388794985,0.9629561537012641,-1.683778051309476,0.7999181018653492
2024-10-22,20498.95,4521.63,31.17,42.0,33.0,54.2149,0.1174,0.22057861500223183,9.0,8.7,39.56514375,0.8555440434372263,1.7412139003286473,1.9766117480937189,1.0731197080969916,-1.6479972489539492,0.799698430200527
2024-10-23,20760.15,4605.62,32.09,56.0,24.0,86.405,0.119,0.22184907141807741,32.0,10.35,40.1926625,0.9838640450981498,1.9201843757903956,2.125349906621155,1.1164356346909654,-1.5805666658916122,0.9130534592618107
2024-10-24,20489.62,4483.99,31.94,16.0,65.0,-4.2915,0.1272,0.21884202830506375,-49.0,4.3,42.35889375,0.49350987500188437,1.8663262668279508,1.6897832432942537,1.2794804712066536,-1.2993588426995755,0.8059482027262334
2024-10-25,20590.15,4538.03,33.54,50.0,28.0,84.5098,0.1215,0.22039810297642318,22.0,4.7,50.6703875,0.5241930696020659,2.1810690248143914,1.884070859963373,1.9142112583349051,-1.4765472338330652,1.005399395776334
2024-10-28,20599.36,4574.07,32.66,44.0,35.0,57.7534,0.1235,0.22204913162350673,9.0,2.25,50.90330625,0.32460339686755224,1.968230450202462,2.0836788197396023,1.909816963409097,-1.400053339118095,0.9772552582201236
2024-10-29,20701.14,4623.84,32.89,30.0,48.0,62.2696,0.1174,0.2233616119691959,-18.0,-2.05,56.10428125,-0.024832050066642464,1.9924910379120309,2.229708282304603,2.279635808499088,-1.5872951299789755,0.9779415897340208
2024-10-30,20380.64,4513.68,32.94,7.0,75.0,-43.8622,0.1179,0.22146900195479632,-68.0,-7.15,46.513893749999994,-0.4390836016630004,1.9788980559263425,1.9503124978418458,1.5262167170620005,-1.5576201391112992,0.6917447060111778
2024-10-31,20317.33,4499.15,32.5,29.0,47.0,24.5915,0.1044,0.2214439594178959,-18.0,-11.65,45.22434117647058,-0.8032018488682281,1.8659181118126806,1.9245891065156613,1.4163081363772358,-1.975540308095687,0.4856146395483325
2024-11-01,20506.43,4483.91,32.78,55.0,25.0,39.0116,0.1268,0.21865873289499926,30.0,-6.8,44.87918888888888,-0.4057014835635913,1.9027269897004215,1.5400634738712924,1.3798338825295342,-1.2397531654759135,0.6354339394123487
2024-11-04,20567.52,4532.18,32.32,48.0,26.0,29.9607,0.1244,0.22035617322846898,22.0,-9.0,44.09400526315789,-0.5839230903420083,1.7890466270959438,1.7486001380894445,1.3108686934458071,-1.308993501501946,0.5911197733574483
2024-11-05,21006.97,4693.85,33.28,77.0,5.0,86.302,0.1177,0.22344250503523355,72.0,-7.7,46.204404999999994,-0.4758685231528356,1.9637226286198761,2.128446985273462,1.4609320454811103,-1.5139719413383492,0.7126522389766528
2024-11-06,20538.38,4574.5,31.61,6.0,76.0,198.6108,0.1449,0.22272934866333177,-70.0,-7.1,55.196664999999996,-0.425339644215744,1.6079490878983256,2.0102743268328416,2.117779577452423,-0.6332412363759663,0.9354844223183761
2024-11-07,20953.34,4677.64,32.38,65.0,16.0,10.9172,0.145,0.22324078166058492,49.0,-1.85,56.03185499999999,0.006917715992960767,1.7479302689997982,2.0511183979327186,2.1510647187674174,-0.6279115515627984,1.0658239100260194
2024-11-08,20728.19,4668.26,30.9,22.0,59.0,-28.0913,0.1337,0.22521310350783164,-37.0,-7.3,49.806495,-0.44163762307772586,1.4371051226488085,2.2723273787931375,1.6692702804280017,-0.9892967509224578,0.7895536815739528
2024-11-11,20426.93,4651.71,25.28,14.0,62.0,91.4948,0.1621,0.22772438149051277,-48.0,-8.8,48.826425,-0.563897662138857,0.2988362779582398,2.5477262248749204,1.5827247873552586,-0.06909489495949311,0.7592589466180137
2024-11-12,19846.88,4456.86,25.07,6.0,76.0,91.3088,0.1477,0.22456224857509086,-70.0,-8.6,49.4704,-0.5456373261710489,0.2556020066997659,2.1205431310609044,1.61649624291446,-0.5350686643933888,0.5823870780221385
2024-11-13,19823.45,4455.67,25.06,23.0,52.0,-42.3036,0.1646,0.22476763630952232,-29.0,-9.6,48.064184999999995,-0.6265311700943802,0.25294099530972525,2.1186969086033383,1.500694910097168,0.014595064604352587,0.6520793417040408
2024-11-14,19435.81,4318.32,25.19,4.0,78.0,183.341,0.1762,0.22218369082636635,-74.0,-10.65,53.389595,-0.711237342011971,0.2787272871888759,1.7802526311448812,1.8734922327453962,0.3917319611827432,0.722593354049985
2024-11-15,19426.34,4327.84,26.16,47.0,32.0,8.5812,0.1782,0.2227820577628107,15.0,-13.8,55.238755000000005,-0.9688399307783996,0.4754149124909607,1.835450323110052,1.9857026228118573,0.4557865932538595,0.7567029041776661
2024-11-18,19576.61,4341.53,24.89,47.0,30.0,126.278,0.1778,0.22177128726577275,17.0,-10.2,55.850085,-0.6670597052271877,0.21514853265242923,1.6959292647963244,2.00625903570901,0.44147519693605236,0.7383504649733257
2024-11-19,19663.67,4395.04,23.37,57.0,21.0,18.3555,0.1722,0.2235106671338565,36.0,-8.85,54.057114999999996,-0.5529086394040273,-0.09619105610159566,1.8887837072804692,1.8570637495914857,0.25723079677372335,0.670795711628011
2024-11-20,19705.01,4413.08,22.77,50.0,28.0,51.8781,0.1748,0.22395725757053664,22.0,-9.35,52.33077000000001,-0.5927664930847605,-0.2189319027556122,1.922266165753597,1.717013923828268,0.3417880492780673,0.6338739486039119
2024-11-21,19601.11,4358.15,22.26,23.0,55.0,43.4474,0.1846,0.22234200001938664,-32.0,-8.5,54.71771500000001,-0.5202046499194286,-0.32312345178148855,1.7115651532097513,1.868236500441432,0.6622765291247071,0.6797500162149946
2024-11-22,19229.97,4246.2,22.36,6.0,75.0,23.9257,0.1782,0.22081157692913717,-69.0,-13.05,51.688509999999994,-0.8973372306144914,-0.3017487501614967,1.5159729740183485,1.6386399622163248,0.4500584012034731,0.48111707133243165
2024-11-25,19150.99,4235.31,21.99,32.0,49.0,11.2133,0.1489,0.22115358004990865,-17.0,-14.35,49.361505,-1.0015930162846822,-0.3772681849984841,1.5451437979135054,1.4630863870911799,-0.5161424597276721,0.2226453047987694
2024-11-26,19159.2,4221.99,21.59,35.0,44.0,64.1337,0.1545,0.22036358511837653,-9.0,-13.9,49.45471,-0.9596909550667361,-0.45887394906190676,1.4406469017933212,1.4591861366203476,-0.33006354820566436,0.2302409172158723
2024-11-27,19603.13,4374.44,23.4,79.0,2.0,49.1432,0.1737,0.2231500785843893,77.0,-6.65,54.10498,-0.3515513272127192,-0.08312542310357618,1.7569942648396382,1.770297832118672,0.3056210759555953,0.679647284519522
2024-11-28,19366.96,4307.75,23.24,9.0,71.0,72.8612,0.1918,0.22242778422633186,-62.0,-8.85,56.518465000000006,-0.5346294101890177,-0.11613649014438293,1.6572940702967542,1.9190807289818315,0.9031435812046984,0.7657504960299768
2024-11-29,19423.61,4353.55,22.99,62.0,17.0,30.4974,0.1327,0.22413701675435205,45.0,-8.1,56.092755,-0.4702918607015446,-0.16785693482858838,1.8414389837740326,1.8702413834161136,-1.0556721117592842,0.40357189198014576
2024-12-02,19550.29,4405.95,22.92,59.0,19.0,184.0703,0.1354,0.22536494343562166,40.0,-7.2,63.798235,-0.3934877297949446,-0.1820628895781803,1.9646586891697482,2.3688059589918438,-0.9618746763626638,0.5592078704851607
2024-12-03,19746.32,4417.99,23.31,66.0,15.0,2.764,0.1443,0.22373738499122875,51.0,-8.25,59.621335,-0.4807511679234731,-0.1002144055467955,1.7584248905544109,2.0578332997824504,-0.6640670785469216,0.5142451076639343
2024-12-04,19742.46,4404.04,23.27,29.0,48.0,-96.8218,0.1402,0.22307453073223904,-19.0,-5.7,44.849705,-0.26462124092525297,-0.10836540142574769,1.6674027656042025,1.0467409500538092,-0.7975904052631527,0.3087133336087716
2024-12-05,19560.44,4370.22,22.08,14.0,65.0,34.7309,0.151,0.22342135452985723,-51.0,-10.7,46.04039,-0.6858128311112849,-0.35763339040890546,1.6932569456373836,1.122202511053473,-0.43690463952360453,0.26702171912941236
2024-12-06,19865.85,4464.65,22.55,72.0,8.0,46.508,0.1216,0.22473994316880475,64.0,-5.65,49.770355,-0.25705310834279765,-0.25805465042918646,1.8281455043218737,1.3673849301203373,-1.4082243596015702,0.25443966321373135
2024-12-09,20414.09,4656.8,26.32,81.0,1.0,119.6973,0.1176,0.22811695255580827,80.0,0.75,51.18048,0.28599804486353014,0.5360344100148569,2.18834904775053,1.4532001858635761,-1.5301977813195713,0.5866767814345843
2024-12-10,20311.28,4591.94,26.5,23.0,56.0,-96.2461,0.1426,0.22607831707307466,-33.0,2.6,41.802735,0.4423315390292529,0.5724467188336178,1.9361584956725773,0.8147700301292174,-0.6984343591385905,0.6134544849052149
2024-12-11,20155.05,4531.58,24.66,26.0,55.0,68.2192,0.1193,0.22483595922609967,-29.0,2.6,47.328875000000004,0.4411862700096899,0.18259781229522107,1.779483696733642,1.1833158835696937,-1.4624902972885347,0.4248186730639425
2024-12-12,20397.05,4600.82,25.38,63.0,19.0,-27.3423,0.1292,0.22556301033727916,44.0,8.5,36.79471,0.9413539099191338,0.33451335293749707,1.843996510582668,0.4683624136351336,-1.1289461248038497,0.4918560124541166
2024-12-13,19971.24,4479.6,21.88,5.0,77.0,134.1601,0.1378,0.22430254706267613,-72.0,4.15,43.073654999999995,0.5680399611018645,-0.4082014034955233,1.6887645996253355,0.8910448287320157,-0.8410927199492975,0.379711053202879
2024-12-16,19795.49,4414.7,21.48,21.0,60.0,-3.6216,0.1519,0.22301544442698815,-39.0,1.35,36.578675000000004,0.32766182000873534,-0.49205907308539987,1.5340866432475089,0.4489012144433309,-0.3729755751175499,0.28912300589932505
2024-12-17,19700.48,4389.08,20.75,13.0,66.0,74.8354,0.1573,0.22279051068806446,-53.0,-3.1,39.40267,-0.05374446138942739,-0.6457768526776553,1.4987530446564084,0.639045034585386,-0.19329271379897445,0.24899681027514747
2024-12-18,19864.55,4468.85,21.05,70.0,12.0,19.4365,0.1453,0.22496608279573413,58.0,-1.3,37.780590000000004,0.10069103208263573,-0.580114778142199,1.7259131573992665,0.5271510747429677,-0.5907824298943534,0.23657161123766351
2024-12-19,19752.51,4439.47,21.27,13.0,68.0,137.5013,0.1812,0.2247547273738882,-55.0,-2.45,42.483285,0.0016743842105726662,-0.5316665988843476,1.6888733240100635,0.8448165395343035,0.6032902979033581,0.52139758935479
2024-12-20,19720.7,4444.19,20.92,29.0,48.0,15.3423,0.1533,0.2253566049886667,-19.0,0.05,42.054115,0.2168971261834527,-0.6048806107980664,1.7405138075615876,0.8126786109914831,-0.32651237037987274,0.3677393127117169
2024-12-23,19883.13,4457.85,21.15,63.0,19.0,24.9404,0.1442,0.22420262805705138,44.0,3.1,42.74047,0.4793432808136083,-0.5540813060059736,1.6020226023143551,0.8564283875989712,-0.6287701985744788,0.3509885532292964
2024-12-24,20098.29,4507.65,21.33,70.0,11.0,49.1941,0.1251,0.22428027459052483,59.0,6.5,41.99349,0.7711859487900338,-0.5141039803416698,1.5987349272043914,0.802623800389652,-1.2610237473472796,0.27948338973902553
2024-12-27,20090.46,4538.59,21.53,29.0,50.0,79.9872,0.1139,0.22590771938522067,-21.0,1.6,43.53569,0.34571497482774083,-0.4699303591374831,1.7611953210372089,0.9046476508139919,-1.6230555335170826,0.18371441080487522
2024-12-30,20041.42,4500.6,22.33,27.0,47.0,69.2604,0.1106,0.224564926038175,-20.0,3.7,43.355650000000004,0.5266522394118675,-0.2970035945619578,1.6036957751075218,0.8890249317106727,-1.718910390747538,0.2006917921841132
2024-12-31,20059.95,4468.11,22.35,44.0,31.0,60.7892,0.1422,0.22273784331466426,13.0,2.1,44.87024,0.38660664159460184,-0.29204517072370245,1.3976190379767675,0.988628741521579,-0.6688279691309522,0.36239625624765875
2025-01-02,19623.32,4357.53,22.59,1.0,82.0,61.3605,0.2175,0.22205875458383187,-81.0,-3.95,38.73475,-0.1401002962529452,-0.23966011994720368,1.3169808882294094,0.567187962655392,1.8155243733910578,0.663986561615142
2025-01-03,19760.27,4403.12,22.24,46.0,34.0,87.6995,0.1791,0.22282691481442307,12.0,-5.9,42.981525,-0.3096075101402648,-0.31475467775274396,1.3915119722055171,0.855193865798334,0.5450140716173567,0.4334715443456398
2025-01-06,19688.29,4395.08,22.28,31.0,41.0,48.4898,0.1657,0.22323320105504338,-10.0,-5.45,50.247105,-0.2696675679786786,-0.3054070924557271,1.4264888261161093,1.345641952635416,0.101323378734299,0.4596758994102837
2025-01-07,19447.58,4354.8,23.24,31.0,48.0,121.8502,0.1406,0.22392503334605127,-17.0,-3.75,54.60307,-0.12048266887129783,-0.0965712453726575,1.4911036341180577,1.6316005637329918,-0.728796499179181,0.4353707568855826
2025-01-08,19279.84,4307.4,23.16,22.0,60.0,140.6614,0.1253,0.223414717134582,-38.0,-8.85,59.310739999999996,-0.5666713844866073,-0.11376308364785251,1.427759557056272,1.9340160058262603,-1.230439175961132,0.29018038375738814
2025-01-09,19240.89,4311.54,22.78,29.0,51.0,107.4863,0.1637,0.22408215004607376,-22.0,-13.95,58.70019,-1.0108600027461503,-0.19627211228628522,1.4895299149462966,1.8753510794313932,0.04275640786420745,0.4401010574418923
2025-01-10,19064.29,4260.82,22.8,14.0,67.0,43.9401,0.1641,0.22349743945355424,-53.0,-14.95,65.7095,-1.093922975546574,-0.19150793850437825,1.418697916553765,2.3183018984711814,0.055934876219218416,0.5015007554386425
2025-01-13,18874.14,4221.92,23.46,20.0,62.0,62.0983,0.1812,0.22368807267509938,-42.0,-15.6,65.403455,-1.1457204044663787,-0.04685981310658348,1.4303624649922733,2.26950072321679,0.6234802123344023,0.6261526365941007
2025-01-14,19219.78,4352.04,24.14,71.0,10.0,115.0014,0.1754,0.22643547428742683,61.0,-14.75,72.52064,-1.066530238790228,0.10216645709046715,1.7088598744272245,2.696257483049701,0.4291664636263748,0.7739840078807079
2025-01-15,19286.07,4363.79,23.46,40.0,39.0,88.2348,0.1896,0.22626641923419338,1.0,-11.1,70.224375,-0.7438227566781889,-0.047258877925940065,1.678372755019334,2.508888808545274,0.9000119914661919,0.8592383840853343
2025-01-16,19522.89,4417.37,22.47,66.0,15.0,59.45,0.1726,0.22626619317119545,51.0,-6.6,73.37795500000001,-0.34767435472517744,-0.2648120241142252,1.6660229894839804,2.669492790539506,0.33156811149704296,0.8109195025362252
2025-01-17,19584.06,4479.19,22.47,48.0,30.0,78.5876,0.1792,0.22871610891714994,18.0,-3.05,73.56556499999999,-0.03515410426538977,-0.2642645365986025,1.906074371641781,2.6392861430176984,0.5509646683595543,0.9593813084310081
2025-01-20,19925.81,4595.2,24.26,60.0,21.0,12.6903,0.1806,0.23061546807883843,39.0,-4.0,73.22825499999999,-0.1186961935154521,0.13125157247798336,2.0828344716018012,2.578544636321843,0.5962963957968983,1.0540461765366147
2025-01-21,20106.55,4693.72,24.5,55.0,24.0,14.377,0.1596,0.2334423359551987,31.0,0.3,67.07204,0.260697925503203,0.18405114753934135,2.3465088946957753,2.169041971105667,-0.10784450649056777,0.9704910864706837
2025-01-22,19778.77,4581.09,21.86,6.0,74.0,39.0239,0.1799,0.23161652620461232,-68.0,-2.15,68.25612,0.04374313723448362,-0.4009602102040074,2.135584649509729,2.2167054598037463,0.5728631067298888,0.913587228614768
2025-01-23,19700.56,4515.48,21.55,20.0,60.0,50.6035,0.1664,0.22920566725006797,-40.0,-6.35,69.539275,-0.3280508239525073,-0.4687789526924167,1.8729292791106404,2.268358720334861,0.11838832425776045,0.6925693094116676
2025-01-24,20066.19,4657.61,22.39,71.0,10.0,-31.2697,0.1461,0.23211232426285208,61.0,-6.25,65.516085,-0.318489755162054,-0.2812021732579193,2.1454278927053783,2.002917740500117,-0.5645298545024917,0.5968247700566061
2025-01-27,20197.77,4687.34,24.24,61.0,16.0,84.8264,0.1465,0.23207215450022453,45.0,-2.95,65.75804500000001,-0.02475202125556044,0.13111160430925387,2.1190711350095874,1.9982254393591372,-0.5496672515914841,0.7347977811661869
2025-01-28,20225.11,4723.63,24.59,30.0,51.0,,0.1381,0.23355274705551662,-21.0,-3.0,65.57371052631579,-0.029154570122404095,0.20889878707484252,2.241793028259741,1.9685180921245558,-0.8309215760320916,0.7118267522609288
2025-02-03,20217.26,4737.46,25.94,26.0,55.0,,0.1795,0.23432750036355077,-29.0,-5.1,65.83951666666667,-0.21633340291583691,0.5098568118315372,2.2916227186046925,1.9660417680404878,0.5677817152764228,1.0237939221674608
2025-02-04,20789.96,4977.38,27.52,71.0,10.0,,0.1473,0.2394126780426706,61.0,2.0,66.10298823529412,0.41818820811463797,0.8611811032284312,2.7488852702398088,1.9634714762696355,-0.5213432326221398,1.0940765650460746
2025-02-05,20597.09,4930.2,26.03,15.0,67.0,-49.4811,0.1407,0.23936391014458838,-52.0,-1.2,58.03354117647059,0.1310849734841063,0.525805365294219,2.701472439475439,1.4751827176861623,-0.742979983711015,0.8181131024457823
2025-02-06,20891.62,5059.38,25.18,73.0,7.0,84.9181,0.1328,0.24217269890989787,66.0,2.6,60.176382352941175,0.47126755166019707,0.33425083581945797,2.919298949985827,1.5915175316945276,-1.0072891020109735,0.861809153429807
2025-02-07,21133.54,5150.35,25.58,46.0,34.0,9.9975,0.123,0.2437050300139021,12.0,4.05,53.59681176470588,0.600144847035482,0.4232934806644198,3.0075541186782737,1.1971778044752346,-1.332952825732428,0.7790434850241965
2025-02-10,21521.98,5286.66,26.93,57.0,22.0,154.7561,0.1244,0.2456400386953245,35.0,7.7,54.42591176470589,0.9255935595826175,0.7253480229242801,3.124903624529433,1.2402215649596675,-1.2792434393603094,0.9473646665271378
2025-02-11,21294.86,5142.31,25.48,15.0,67.0,-83.4273,0.1312,0.24148127764164687,-52.0,6.2,43.1957,0.7881020481197755,0.3975939433980731,2.7001252589908082,0.5763164115709045,-1.0450478770616596,0.6834179570035803
2025-02-12,21857.92,5281.18,26.86,74.0,6.0,70.5601,0.1384,0.24161402365824383,68.0,12.25,44.761582352941176,1.3265800730586477,0.7072568792827691,2.6716233728374723,0.6670110396140259,-0.7989911433217672,0.9146960442942296
2025-02-13,21814.37,5235.28,27.49,29.0,51.0,-9.5724,0.115,0.239992261981437,-22.0,13.25,40.545658823529415,1.4087632592328458,0.846984807146648,2.4924163445580207,0.4168419326313121,-1.5811741984994208,0.7167664290138812
2025-02-14,22620.33,5526.22,29.54,68.0,11.0,72.0156,0.1305,0.24430324402871223,57.0,13.05,38.01708235294118,1.3833262976324154,1.304110406252385,2.8291307340470047,0.2665868392920655,-1.0536937368482995,0.9458921080751141
2025-02-17,22616.23,5499.26,29.41,42.0,38.0,100.5652,0.122,0.24315546844014232,4.0,13.2,38.7424,1.38926348702445,1.2687330670419563,2.6874072289692035,0.3089879520679728,-1.3339001629684193,0.8640983144270328
2025-02-18,22976.81,5639.05,29.05,48.0,32.0,210.0859,0.1344,0.24542353790626287,16.0,11.45,47.603335294117656,1.2269333585676487,1.1823910591795157,2.8372360988802416,0.8328697670956998,-0.9128190322618374,1.0333222502922537
2025-02-19,22944.24,5672.24,27.16,39.0,38.0,96.8691,0.1267,0.24721847400480468,1.0,10.6,48.67871764705882,1.1460507054346643,0.7542241819853213,2.9391441495970954,0.8938604582191347,-1.1674949581801952,0.913156907411204
2025-02-20,22576.98,5500.02,26.74,20.0,57.0,-59.1978,0.1556,0.24361185597010762,-37.0,6.8,44.45000588235295,0.8039343304827701,0.6577868355754803,2.597255759656593,0.6407395053089988,-0.19317780512599997,0.9013077251795684
2025-02-21,23477.92,5859.3,28.44,57.0,24.0,131.062,0.1436,0.24956640111219394,33.0,6.9,51.313829411764715,0.8104450346038998,1.0378222561951624,3.0389989458116435,1.0453888166529195,-0.5968378401872337,1.0671634426152783
2025-02-24,23341.61,5789.52,29.02,45.0,36.0,128.1552,0.1447,0.2480343044031667,9.0,10.75,56.55684705882353,1.1502191123761696,1.1638886576104226,2.864667598175931,1.35055201312135,-0.5583521313980186,1.1941950499771707
2025-02-25,23034.02,5698.82,28.1,16.0,66.0,206.0986,0.1635,0.24740883267445282,-50.0,10.25,65.70361764705883,1.1010991460702169,0.9530682834449337,2.7702780499908886,1.8787312584637132,0.07769194810630123,1.3561737372152107
2025-02-26,23787.93,5953.79,29.1,68.0,13.0,97.1433,0.1572,0.25028617454314017,55.0,9.95,73.25732352941178,1.0701495859208654,1.1738007324485695,2.9500507426674925,2.2993542590405935,-0.13562906075026018,1.471545251865452
2025-02-27,23718.29,5881.01,29.05,51.0,28.0,158.2339,0.1441,0.24795252946144095,23.0,8.85,77.57541176470589,0.9684556976777842,1.1577414414647271,2.723738388632163,2.5192429924739304,-0.5791159711481969,1.3580125098200815
2025-02-28,22941.32,5568.14,30.35,6.0,77.0,111.5882,0.1341,0.2427122763642197,-71.0,6.35,79.46501111111111,0.7428863741217094,1.4429075339622508,2.287345236092125,2.5928476374938296,-0.9161258495100536,1.2299721864319724
2025-03-03,23006.27,5535.86,28.59,47.0,35.0,91.5467,0.1577,0.24062396903105107,12.0,8.4,80.10088947368422,0.9232788691059142,1.043168135740769,2.104566540383732,2.5932986046893247,-0.11334796130404894,1.3101928377231382
2025-03-04,22941.77,5535.64,27.88,41.0,38.0,-11.2361,0.2088,0.24129088557683215,3.0,5.5,75.53404,0.6620443577593399,0.8807468522076372,2.13526376932148,2.307100394407694,1.6171588204977945,1.5204628388387893
2025-03-05,23594.21,5757.94,27.23,77.0,5.0,78.1884,0.1562,0.24404038109349707,72.0,11.7,81.91751500000001,1.2122106983521899,0.7325369390231447,2.3206343342432536,2.6305086544409058,-0.16933097700147795,1.345311929811603
2025-03-06,24369.71,6068.77,28.86,68.0,14.0,60.8872,0.1457,0.24902922521441578,54.0,11.1,80.71597,1.1537710299127875,1.0954137184134467,2.6633765030190877,2.5299405902475764,-0.5254492622992587,1.383410515858728
2025-03-07,24231.3,6037.44,28.72,41.0,40.0,112.9046,0.1435,0.24915873271347388,1.0,10.55,85.861325,1.1003049383696253,1.0600095207254645,2.6363841815397375,2.7719871173720567,-0.5989940485099021,1.3939383418993965
2025-03-10,23783.49,5885.49,27.61,21.0,59.0,277.3636,0.1432,0.24746115898045237,-38.0,6.9,91.99170000000001,0.7717465702864736,0.8078986373768406,2.4786580018475926,3.0513589568156476,-0.6077910644259327,1.3003742203801243
2025-03-11,23782.14,5967.23,27.66,52.0,25.0,-37.6059,0.1678,0.2509122391845309,27.0,10.85,94.28277,1.120832995871125,0.8168243515917931,2.6953753324548617,3.11554375950657,0.23173815637922004,1.5960629191607139
2025-03-12,23600.31,5845.36,27.16,21.0,57.0,244.6104,0.1654,0.24768149231938053,-36.0,5.65,102.985285,0.6540768685888558,0.7023741306820913,2.4296870299113964,3.495193340400833,0.14939753898248304,1.4861457817131318
2025-03-13,23462.65,5747.77,26.12,24.0,57.0,50.9704,0.1758,0.24497531182539056,-33.0,5.1,106.01242500000001,0.6034115359652729,0.4668735374838584,2.2107376327399737,3.565668151934476,0.5045893016621039,1.4702560319571372
2025-03-14,23959.98,5880.78,26.47,65.0,18.0,40.4651,0.1515,0.24544177415840915,47.0,4.6,104.43490000000001,0.5573384213134334,0.5447109260875099,2.221772148190798,3.4090708889622268,-0.32829241824778005,1.2809199932612376
2025-03-17,24145.57,5872.81,26.77,54.0,27.0,97.7059,0.1397,0.24322515475923742,27.0,5.75,104.29193500000001,0.6589232845998548,0.611117366533084,2.0448497606090292,3.3309587090728736,-0.7317453232501854,1.1828207595129314
2025-03-18,24740.57,6105.5,26.95,72.0,8.0,-10.2364,0.1356,0.2467808947004859,64.0,8.15,93.27582,0.8718906412615499,0.6502968723257587,2.2743562370519315,2.7483930741607296,-0.8701152018086791,1.1349643245982581
2025-03-19,24771.14,6041.19,25.48,46.0,35.0,109.8277,0.1427,0.24388017668948622,11.0,8.65,93.92375000000001,0.9139667813570655,0.3166998497139598,2.050978630402725,2.7395276947161658,-0.6244614828950669,1.07934229465897
2025-03-20,24219.95,5836.28,24.65,12.0,70.0,-3.7916,0.14,0.24096994419889387,-58.0,7.6,96.69406000000001,0.8172699906324647,0.12817107371209305,1.8326768791956376,2.8286910824710523,-0.7156021072732216,0.9782413837476052
2025-03-21,23689.72,5639.56,24.11,7.0,75.0,21.1784,0.1465,0.23805937765410481,-68.0,2.55,91.19988000000001,0.3623801490130964,0.0054450204893624395,1.6188010537482431,2.535413290126417,-0.49061665678047883,0.806284571319328
