date,indicator_key,indicator,group,value,mom_diff,yoy_diff
2021-04-30,M5207838,服务业PMI,headline,54.4,-0.8000000000000043,2.299999999999997
2021-04-30,M6642294,高技术制造业,industry,54.0,0.10000000000000142,0.10000000000000142
2021-04-30,M6642295,装备制造业,industry,52.9,0.0,-1.2000000000000028
2021-04-30,M6642296,消费品制造业,industry,50.8,0.0,-2.1000000000000014
2021-04-30,M6642297,基础原材料行业,industry,49.5,-2.299999999999997,
2021-05-31,M0017127,生产,component,52.7,0.5,-0.5
2021-05-31,M0017128,新订单,component,51.3,-0.7000000000000028,0.3999999999999986
2021-05-31,M0017129,新出口订单,component,48.3,-2.1000000000000014,13.0
2021-05-31,M0017130,在手订单,component,45.9,-0.5,1.7999999999999972
2021-05-31,M0017131,产成品库存,component,46.5,-0.29999999999999716,-0.7999999999999972
2021-05-31,M0017132,采购量,component,51.9,0.19999999999999574,1.1000000000000014
2021-05-31,M0017133,进口,component,50.9,0.29999999999999716,5.600000000000001
2021-05-31,M0017134,主要原材料购进价格,component,72.8,5.8999999999999915,21.199999999999996
2021-05-31,M0017135,原材料库存,component,47.7,-0.5999999999999943,0.4000000000000057
2021-05-31,M0017136,从业人员,component,48.9,-0.7000000000000028,-0.5
2021-05-31,M0017137,供应商配送时间,component,47.6,-1.1000000000000014,-2.8999999999999986
2021-05-31,M0017126,制造业PMI,headline,51.0,-0.10000000000000142,0.3999999999999986
2021-05-31,M5207831,建筑业PMI,headline,60.1,2.700000000000003,-0.6999999999999957
2021-05-31,M5207838,服务业PMI,headline,54.3,-0.10000000000000142,2.0
2021-05-31,M6642294,高技术制造业,industry,55.2,1.2000000000000028,3.5
2021-06-30,M0017127,生产,component,51.9,-0.8000000000000043,-2.0
2021-06-30,M0017128,新订单,component,51.5,0.20000000000000284,0.10000000000000142
2021-06-30,M0017129,新出口订单,component,48.1,-0.19999999999999574,5.5
2021-06-30,M0017130,在手订单,component,46.6,0.7000000000000028,1.8000000000000043
2021-06-30,M0017131,产成品库存,component,47.1,0.6000000000000014,0.30000000000000426
2021-06-30,M0017132,采购量,component,51.7,-0.19999999999999574,-0.09999999999999432
2021-06-30,M0017133,进口,component,49.7,-1.1999999999999957,2.700000000000003
2021-06-30,M0017134,主要原材料购进价格,component,61.2,-11.599999999999994,4.400000000000006
2021-06-30,M0017135,原材料库存,component,48.0,0.29999999999999716,0.3999999999999986
2021-06-30,M0017136,从业人员,component,49.2,0.30000000000000426,0.10000000000000142
2021-06-30,M0017137,供应商配送时间,component,47.9,0.29999999999999716,-2.6000000000000014
2021-06-30,M0017126,制造业PMI,headline,50.9,-0.10000000000000142,0.0
2021-06-30,M5207831,建筑业PMI,headline,60.1,0.0,0.30000000000000426
2021-06-30,M5207838,服务业PMI,headline,52.3,-2.0,-1.1000000000000014
2021-06-30,M6642296,消费品制造业,industry,52.2,,
2021-07-31,M0017127,生产,component,51.0,-0.8999999999999986,-3.0
2021-07-31,M0017128,新订单,component,50.9,-0.6000000000000014,-0.8000000000000043
2021-07-31,M0017129,新出口订单,component,47.7,-0.3999999999999986,-0.6999999999999957
2021-07-31,M0017130,在手订单,component,46.1,-0.5,0.5
2021-07-31,M0017131,产成品库存,component,47.6,0.5,0.0
2021-07-31,M0017132,采购量,component,50.8,-0.9000000000000057,-1.6000000000000014
2021-07-31,M0017133,进口,component,49.4,-0.30000000000000426,0.29999999999999716
2021-07-31,M0017134,主要原材料购进价格,component,62.9,1.6999999999999957,4.799999999999997
2021-07-31,M0017135,原材料库存,component,47.7,-0.29999999999999716,-0.19999999999999574
2021-07-31,M0017136,从业人员,component,49.6,0.3999999999999986,0.30000000000000426
2021-07-31,M0017137,供应商配送时间,component,48.9,1.0,-1.5
2021-07-31,M0017126,制造业PMI,headline,50.4,-0.5,-0.7000000000000028
2021-07-31,M5207831,建筑业PMI,headline,57.5,-2.6000000000000014,-3.0
2021-07-31,M5207838,服务业PMI,headline,52.5,0.20000000000000284,-0.6000000000000014
2021-07-31,M6642294,高技术制造业,industry,55.0,,3.700000000000003
2021-07-31,M6642295,装备制造业,industry,52.4,,0.6000000000000014
2021-07-31,M6642296,消费品制造业,industry,51.4,-0.8000000000000043,-0.20000000000000284
2021-07-31,M6642297,基础原材料行业,industry,47.4,,
2021-08-31,M0017127,生产,component,50.9,-0.10000000000000142,-2.6000000000000014
2021-08-31,M0017128,新订单,component,49.6,-1.2999999999999972,-2.3999999999999986
2021-08-31,M0017129,新出口订单,component,46.7,-1.0,-2.3999999999999986
2021-08-31,M0017130,在手订单,component,45.9,-0.20000000000000284,-0.10000000000000142
2021-08-31,M0017131,产成品库存,component,47.7,0.10000000000000142,0.6000000000000014
2021-08-31,M0017132,采购量,component,50.3,-0.5,-1.4000000000000057
2021-08-31,M0017133,进口,component,48.3,-1.1000000000000014,-0.7000000000000028
2021-08-31,M0017134,主要原材料购进价格,component,61.3,-1.6000000000000014,3.0
2021-08-31,M0017135,原材料库存,component,47.7,0.0,0.4000000000000057
2021-08-31,M0017136,从业人员,component,49.6,0.0,0.20000000000000284
2021-08-31,M0017137,供应商配送时间,component,48.0,-0.8999999999999986,-2.3999999999999986
2021-08-31,M0017126,制造业PMI,headline,50.1,-0.29999999999999716,-0.8999999999999986
2021-08-31,M5207831,建筑业PMI,headline,60.5,3.0,0.29999999999999716
2021-08-31,M5207838,服务业PMI,headline,45.2,-7.299999999999997,-9.099999999999994
2021-08-31,M6642294,高技术制造业,industry,53.7,-1.2999999999999972,0.9000000000000057
2021-08-31,M6642295,装备制造业,industry,51.3,-1.1000000000000014,-1.4000000000000057
2021-08-31,M6642297,基础原材料行业,industry,48.0,0.6000000000000014,
2021-09-30,M0017127,生产,component,49.5,-1.3999999999999986,-4.5
2021-09-30,M0017128,新订单,component,49.3,-0.30000000000000426,-3.5
2021-09-30,M0017129,新出口订单,component,46.2,-0.5,-4.599999999999994
2021-09-30,M0017130,在手订单,component,45.6,-0.29999999999999716,-0.5
2021-09-30,M0017131,产成品库存,component,47.2,-0.5,-1.1999999999999957
2021-09-30,M0017132,采购量,component,49.7,-0.5999999999999943,-3.8999999999999986
2021-09-30,M0017133,进口,component,46.8,-1.5,-3.6000000000000014
2021-09-30,M0017134,主要原材料购进价格,component,63.5,2.200000000000003,5.0
2021-09-30,M0017135,原材料库存,component,48.2,0.5,-0.29999999999999716
2021-09-30,M0017136,从业人员,component,49.0,-0.6000000000000014,-0.6000000000000014
2021-09-30,M0017137,供应商配送时间,component,48.1,0.10000000000000142,-2.6000000000000014
2021-09-30,M0017126,制造业PMI,headline,49.6,-0.5,-1.8999999999999986
2021-09-30,M5207831,建筑业PMI,headline,57.5,-3.0,-2.700000000000003
2021-09-30,M5207838,服务业PMI,headline,52.4,7.199999999999996,-2.8000000000000043
2021-09-30,M6642294,高技术制造业,industry,54.0,0.29999999999999716,-0.5
2021-09-30,M6642295,装备制造业,industry,51.8,0.5,-1.2000000000000028
2021-09-30,M6642296,消费品制造业,industry,49.7,,
2021-09-30,M6642297,基础原材料行业,industry,47.3,-0.7000000000000028,
2021-10-31,M0017127,生产,component,48.4,-1.1000000000000014,-5.5
2021-10-31,M0017128,新订单,component,48.8,-0.5,-4.0
2021-10-31,M0017129,新出口订单,component,46.6,0.3999999999999986,-4.399999999999999
2021-10-31,M0017130,在手订单,component,45.0,-0.6000000000000014,-2.200000000000003
2021-10-31,M0017131,产成品库存,component,46.3,-0.9000000000000057,1.3999999999999986
2021-10-31,M0017132,采购量,component,48.9,-0.8000000000000043,-4.200000000000003
2021-10-31,M0017133,进口,component,47.5,0.7000000000000028,-3.299999999999997
2021-10-31,M0017134,主要原材料购进价格,component,72.1,8.599999999999994,13.299999999999997
2021-10-31,M0017135,原材料库存,component,47.0,-1.2000000000000028,-1.0
2021-10-31,M0017136,从业人员,component,48.8,-0.20000000000000284,-0.5
2021-10-31,M0017137,供应商配送时间,component,46.7,-1.3999999999999986,-3.8999999999999986
2021-10-31,M0017126,制造业PMI,headline,49.2,-0.3999999999999986,-2.1999999999999957
2021-10-31,M5207831,建筑业PMI,headline,56.9,-0.6000000000000014,-2.8999999999999986
2021-10-31,M5207838,服务业PMI,headline,51.6,-0.7999999999999972,-3.8999999999999986
2021-10-31,M6642294,高技术制造业,industry,52.0,-2.0,-1.6000000000000014
2021-10-31,M6642295,装备制造业,industry,51.2,-0.5999999999999943,-1.2999999999999972
2021-10-31,M6642296,消费品制造业,industry,49.7,0.0,
2021-10-31,M6642297,基础原材料行业,industry,47.2,-0.09999999999999432,
2021-11-30,M0017127,生产,component,52.0,3.6000000000000014,-2.700000000000003
2021-11-30,M0017128,新订单,component,49.4,0.6000000000000014,-4.5
2021-11-30,M0017129,新出口订单,component,48.5,1.8999999999999986,-3.0
2021-11-30,M0017130,在手订单,component,45.7,0.7000000000000028,-1.0
2021-11-30,M0017131,产成品库存,component,47.9,1.6000000000000014,2.1999999999999957
2021-11-30,M0017132,采购量,component,50.2,1.3000000000000043,-3.5
2021-11-30,M0017133,进口,component,48.1,0.6000000000000014,-2.799999999999997
2021-11-30,M0017134,主要原材料购进价格,component,52.9,-19.199999999999996,-9.700000000000003
2021-11-30,M0017135,原材料库存,component,47.7,0.7000000000000028,-0.8999999999999986
2021-11-30,M0017136,从业人员,component,48.9,0.10000000000000142,-0.6000000000000014
2021-11-30,M0017137,供应商配送时间,component,48.2,1.5,-1.8999999999999986
2021-11-30,M0017126,制造业PMI,headline,50.1,0.8999999999999986,-2.0
2021-11-30,M5207831,建筑业PMI,headline,59.1,2.200000000000003,-1.3999999999999986
2021-11-30,M5207838,服务业PMI,headline,51.1,-0.5,-4.600000000000001
2021-11-30,M6642294,高技术制造业,industry,53.2,1.2000000000000028,-3.0
2021-11-30,M6642295,装备制造业,industry,51.7,0.5,-1.3999999999999986
2021-11-30,M6642296,消费品制造业,industry,51.4,1.6999999999999957,
2021-11-30,M6642297,基础原材料行业,industry,51.1,3.8999999999999986,
2021-12-31,M0017127,生产,component,51.4,-0.6000000000000014,-2.8000000000000043
2021-12-31,M0017128,新订单,component,49.7,0.30000000000000426,-3.8999999999999986
2021-12-31,M0017129,新出口订单,component,48.1,-0.3999999999999986,-3.1999999999999957
2021-12-31,M0017130,在手订单,component,45.6,-0.10000000000000142,-1.5
2021-12-31,M0017131,产成品库存,component,48.5,0.6000000000000014,2.299999999999997
2021-12-31,M0017132,采购量,component,50.8,0.5999999999999943,-2.4000000000000057
2021-12-31,M0017133,进口,component,48.2,0.10000000000000142,-2.1999999999999957
2021-12-31,M0017134,主要原材料购进价格,component,48.1,-4.799999999999997,-19.9
2021-12-31,M0017135,原材料库存,component,49.2,1.5,0.6000000000000014
2021-12-31,M0017136,从业人员,component,49.1,0.20000000000000284,-0.5
2021-12-31,M0017137,供应商配送时间,component,48.3,0.09999999999999432,-1.6000000000000014
2021-12-31,M0017126,制造业PMI,headline,50.3,0.19999999999999574,-1.6000000000000014
2021-12-31,M5207831,建筑业PMI,headline,56.3,-2.8000000000000043,-4.400000000000006
2021-12-31,M5207838,服务业PMI,headline,52.0,0.8999999999999986,-2.799999999999997
2021-12-31,M6642294,高技术制造业,industry,54.0,0.7999999999999972,
2021-12-31,M6642295,装备制造业,industry,51.6,-0.10000000000000142,
2021-12-31,M6642296,消费品制造业,industry,51.1,-0.29999999999999716,0.6000000000000014
2022-01-31,M0017127,生产,component,50.9,-0.5,-2.6000000000000014
2022-01-31,M0017128,新订单,component,49.3,-0.4000000000000057,-3.0
2022-01-31,M0017129,新出口订单,component,48.4,0.29999999999999716,-1.8000000000000043
2022-01-31,M0017130,在手订单,component,45.8,0.19999999999999574,-1.5
2022-01-31,M0017131,产成品库存,component,48.0,-0.5,-1.0
2022-01-31,M0017132,采购量,component,50.2,-0.5999999999999943,-1.7999999999999972
2022-01-31,M0017133,进口,component,47.2,-1.0,-2.5999999999999943
2022-01-31,M0017134,主要原材料购进价格,component,56.4,8.299999999999997,-10.699999999999996
2022-01-31,M0017135,原材料库存,component,49.1,-0.10000000000000142,0.10000000000000142
2022-01-31,M0017136,从业人员,component,48.9,-0.20000000000000284,0.5
2022-01-31,M0017137,供应商配送时间,component,47.6,-0.6999999999999957,-1.1999999999999957
2022-01-31,M0017126,制造业PMI,headline,50.1,-0.19999999999999574,-1.1999999999999957
2022-01-31,M5207831,建筑业PMI,headline,55.4,-0.8999999999999986,-4.600000000000001
2022-01-31,M5207838,服务业PMI,headline,50.3,-1.7000000000000028,-0.8000000000000043
2022-01-31,M6642294,高技术制造业,industry,51.9,-2.1000000000000014,
2022-01-31,M6642295,装备制造业,industry,50.3,-1.3000000000000043,
2022-01-31,M6642296,消费品制造业,industry,50.2,-0.8999999999999986,-2.0999999999999943
2022-02-28,M0017127,生产,component,50.4,-0.5,-1.5
2022-02-28,M0017128,新订单,component,50.7,1.4000000000000057,-0.7999999999999972
2022-02-28,M0017129,新出口订单,component,49.0,0.6000000000000014,0.20000000000000284
2022-02-28,M0017130,在手订单,component,45.2,-0.5999999999999943,-0.8999999999999986
2022-02-28,M0017131,产成品库存,component,47.3,-0.7000000000000028,-0.7000000000000028
2022-02-28,M0017132,采购量,component,50.9,0.6999999999999957,-0.7000000000000028
2022-02-28,M0017133,进口,component,48.6,1.3999999999999986,-1.0
2022-02-28,M0017134,主要原材料购进价格,component,60.0,3.6000000000000014,-6.700000000000003
2022-02-28,M0017135,原材料库存,component,48.1,-1.0,0.3999999999999986
2022-02-28,M0017136,从业人员,component,49.2,0.30000000000000426,1.1000000000000014
2022-02-28,M0017137,供应商配送时间,component,48.2,0.6000000000000014,0.30000000000000426
2022-02-28,M0017126,制造业PMI,headline,50.2,0.10000000000000142,-0.3999999999999986
2022-02-28,M5207831,建筑业PMI,headline,57.6,2.200000000000003,2.8999999999999986
2022-02-28,M5207838,服务业PMI,headline,50.5,0.20000000000000284,-0.29999999999999716
2022-02-28,M6642294,高技术制造业,industry,53.1,1.2000000000000028,-0.5
2022-02-28,M6642295,装备制造业,industry,51.4,1.1000000000000014,-0.8000000000000043
2022-02-28,M6642296,消费品制造业,industry,51.8,1.5999999999999943,1.2999999999999972
2022-02-28,M6642297,基础原材料行业,industry,48.3,,-1.0
2022-03-31,M0017127,生产,component,49.5,-0.8999999999999986,-4.399999999999999
2022-03-31,M0017128,新订单,component,48.8,-1.9000000000000057,-4.800000000000004
2022-03-31,M0017129,新出口订单,component,47.2,-1.7999999999999972,-4.0
2022-03-31,M0017130,在手订单,component,46.1,0.8999999999999986,-0.5
2022-03-31,M0017131,产成品库存,component,48.9,1.6000000000000014,2.1999999999999957
2022-03-31,M0017132,采购量,component,48.7,-2.1999999999999957,-4.399999999999999
2022-03-31,M0017133,进口,component,46.9,-1.7000000000000028,-4.200000000000003
2022-03-31,M0017134,主要原材料购进价格,component,66.1,6.099999999999994,-3.3000000000000114
2022-03-31,M0017135,原材料库存,component,47.3,-0.8000000000000043,-1.1000000000000014
2022-03-31,M0017136,从业人员,component,48.6,-0.6000000000000014,-1.5
2022-03-31,M0017137,供应商配送时间,component,46.5,-1.7000000000000028,-3.5
2022-03-31,M0017126,制造业PMI,headline,49.5,-0.7000000000000028,-2.3999999999999986
2022-03-31,M5207831,建筑业PMI,headline,58.1,0.5,-4.199999999999996
2022-03-31,M5207838,服务业PMI,headline,46.7,-3.799999999999997,-8.5
2022-03-31,M6642294,高技术制造业,industry,50.4,-2.700000000000003,-3.5
2022-03-31,M6642295,装备制造业,industry,49.5,-1.8999999999999986,-3.3999999999999986
2022-03-31,M6642296,消费品制造业,industry,49.3,-2.5,-1.5
2022-03-31,M6642297,基础原材料行业,industry,49.5,1.2000000000000028,-2.299999999999997
2022-04-30,M0017127,生产,component,44.4,-5.100000000000001,-7.800000000000004
2022-04-30,M0017128,新订单,component,42.6,-6.199999999999996,-9.399999999999999
2022-04-30,M0017129,新出口订单,component,41.6,-5.600000000000001,-8.799999999999997
2022-04-30,M0017130,在手订单,component,46.0,-0.10000000000000142,-0.3999999999999986
2022-04-30,M0017131,产成品库存,component,50.3,1.3999999999999986,3.5
2022-04-30,M0017132,采购量,component,43.5,-5.200000000000003,-8.200000000000003
2022-04-30,M0017133,进口,component,42.9,-4.0,-7.700000000000003
2022-04-30,M0017134,主要原材料购进价格,component,64.2,-1.8999999999999915,-2.700000000000003
2022-04-30,M0017135,原材料库存,component,46.5,-0.7999999999999972,-1.7999999999999972
2022-04-30,M0017136,从业人员,component,47.2,-1.3999999999999986,-2.3999999999999986
2022-04-30,M0017137,供应商配送时间,component,37.2,-9.299999999999997,-11.5
2022-04-30,M0017126,制造业PMI,headline,47.4,-2.1000000000000014,-3.700000000000003
2022-04-30,M5207831,建筑业PMI,headline,52.7,-5.399999999999999,-4.699999999999996
2022-04-30,M5207838,服务业PMI,headline,40.0,-6.700000000000003,-14.399999999999999
2022-04-30,M6642294,高技术制造业,industry,50.1,-0.29999999999999716,-3.8999999999999986
2022-04-30,M6642295,装备制造业,industry,45.8,-3.700000000000003,-7.100000000000001
2022-04-30,M6642296,消费品制造业,industry,48.4,-0.8999999999999986,-2.3999999999999986
2022-04-30,M6642297,基础原材料行业,industry,47.3,-2.200000000000003,-2.200000000000003
2022-05-31,M0017127,生产,component,49.7,5.300000000000004,-3.0
2022-05-31,M0017128,新订单,component,48.2,5.600000000000001,-3.0999999999999943
2022-05-31,M0017129,新出口订单,component,46.2,4.600000000000001,-2.0999999999999943
2022-05-31,M0017130,在手订单,component,45.0,-1.0,-0.8999999999999986
2022-05-31,M0017131,产成品库存,component,49.3,-1.0,2.799999999999997
2022-05-31,M0017132,采购量,component,48.4,4.899999999999999,-3.5
2022-05-31,M0017133,进口,component,45.1,2.200000000000003,-5.799999999999997
2022-05-31,M0017134,主要原材料购进价格,component,55.8,-8.400000000000006,-17.0
2022-05-31,M0017135,原材料库存,component,47.9,1.3999999999999986,0.19999999999999574
2022-05-31,M0017136,从业人员,component,47.6,0.3999999999999986,-1.2999999999999972
2022-05-31,M0017137,供应商配送时间,component,44.1,6.899999999999999,-3.5
2022-05-31,M0017126,制造业PMI,headline,49.6,2.200000000000003,-1.3999999999999986
2022-05-31,M5207831,建筑业PMI,headline,52.2,-0.5,-7.899999999999999
2022-05-31,M5207838,服务业PMI,headline,47.1,7.100000000000001,-7.199999999999996
2022-05-31,M6642294,高技术制造业,industry,50.5,0.3999999999999986,-4.700000000000003
2022-05-31,M6642295,装备制造业,industry,48.9,3.1000000000000014,
2022-05-31,M6642296,消费品制造业,industry,50.2,1.8000000000000043,
2022-06-30,M0017127,生产,component,52.8,3.0999999999999943,0.8999999999999986
2022-06-30,M0017128,新订单,component,50.4,2.1999999999999957,-1.1000000000000014
2022-06-30,M0017129,新出口订单,component,49.5,3.299999999999997,1.3999999999999986
2022-06-30,M0017130,在手订单,component,44.2,-0.7999999999999972,-2.3999999999999986
2022-06-30,M0017131,产成品库存,component,48.6,-0.6999999999999957,1.5
2022-06-30,M0017132,采购量,component,51.1,2.700000000000003,-0.6000000000000014
2022-06-30,M0017133,进口,component,49.2,4.100000000000001,-0.5
2022-06-30,M0017134,主要原材料购进价格,component,52.0,-3.799999999999997,-9.200000000000003
2022-06-30,M0017135,原材料库存,component,48.1,0.20000000000000284,0.10000000000000142
2022-06-30,M0017136,从业人员,component,48.7,1.1000000000000014,-0.5
2022-06-30,M0017137,供应商配送时间,component,51.3,7.199999999999996,3.3999999999999986
2022-06-30,M0017126,制造业PMI,headline,50.2,0.6000000000000014,-0.6999999999999957
2022-06-30,M5207831,建筑业PMI,headline,56.6,4.399999999999999,-3.5
2022-06-30,M5207838,服务业PMI,headline,54.3,7.199999999999996,2.0
2022-06-30,M6642294,高技术制造业,industry,52.8,2.299999999999997,
2022-06-30,M6642295,装备制造业,industry,52.2,3.3000000000000043,
2022-06-30,M6642296,消费品制造业,industry,50.9,0.6999999999999957,-1.3000000000000043
2022-07-31,M0017127,生产,component,49.8,-3.0,-1.2000000000000028
2022-07-31,M0017128,新订单,component,48.5,-1.8999999999999986,-2.3999999999999986
2022-07-31,M0017129,新出口订单,component,47.4,-2.1000000000000014,-0.30000000000000426
2022-07-31,M0017130,在手订单,component,42.6,-1.6000000000000014,-3.5
2022-07-31,M0017131,产成品库存,component,48.0,-0.6000000000000014,0.3999999999999986
2022-07-31,M0017132,采购量,component,48.9,-2.200000000000003,-1.8999999999999986
2022-07-31,M0017133,进口,component,46.9,-2.3000000000000043,-2.5
2022-07-31,M0017134,主要原材料购进价格,component,40.4,-11.600000000000001,-22.5
2022-07-31,M0017135,原材料库存,component,47.9,-0.20000000000000284,0.19999999999999574
2022-07-31,M0017136,从业人员,component,48.6,-0.10000000000000142,-1.0
2022-07-31,M0017137,供应商配送时间,component,50.1,-1.1999999999999957,1.2000000000000028
2022-07-31,M0017126,制造业PMI,headline,49.0,-1.2000000000000028,-1.3999999999999986
2022-07-31,M5207831,建筑业PMI,headline,59.2,2.6000000000000014,1.7000000000000028
2022-07-31,M5207838,服务业PMI,headline,52.8,-1.5,0.29999999999999716
2022-07-31,M6642294,高技术制造业,industry,51.5,-1.2999999999999972,-3.5
2022-07-31,M6642295,装备制造业,industry,51.2,-1.0,-1.1999999999999957
2022-07-31,M6642296,消费品制造业,industry,51.4,0.5,0.0
2022-08-31,M0017127,生产,component,49.8,0.0,-1.1000000000000014
2022-08-31,M0017128,新订单,component,49.2,0.7000000000000028,-0.3999999999999986
2022-08-31,M0017129,新出口订单,component,48.1,0.7000000000000028,1.3999999999999986
2022-08-31,M0017130,在手订单,component,43.1,0.5,-2.799999999999997
2022-08-31,M0017131,产成品库存,component,45.2,-2.799999999999997,-2.5
2022-08-31,M0017132,采购量,component,49.2,0.30000000000000426,-1.0999999999999943
2022-08-31,M0017133,进口,component,47.8,0.8999999999999986,-0.5
2022-08-31,M0017134,主要原材料购进价格,component,44.3,3.8999999999999986,-17.0
2022-08-31,M0017135,原材料库存,component,48.0,0.10000000000000142,0.29999999999999716
2022-08-31,M0017136,从业人员,component,48.9,0.29999999999999716,-0.7000000000000028
2022-08-31,M0017137,供应商配送时间,component,49.5,-0.6000000000000014,1.5
2022-08-31,M0017126,制造业PMI,headline,49.4,0.3999999999999986,-0.7000000000000028
2022-08-31,M5207831,建筑业PMI,headline,56.5,-2.700000000000003,-4.0
2022-08-31,M5207838,服务业PMI,headline,51.9,-0.8999999999999986,6.699999999999996
2022-08-31,M6642294,高技术制造业,industry,50.6,-0.8999999999999986,-3.1000000000000014
2022-08-31,M6642295,装备制造业,industry,50.9,-0.30000000000000426,-0.3999999999999986
2022-08-31,M6642296,消费品制造业,industry,52.3,0.8999999999999986,
2022-08-31,M6642297,基础原材料行业,industry,46.2,,-1.7999999999999972
2022-09-30,M0017127,生产,component,51.5,1.7000000000000028,2.0
2022-09-30,M0017128,新订单,component,49.8,0.5999999999999943,0.5
2022-09-30,M0017129,新出口订单,component,47.0,-1.1000000000000014,0.7999999999999972
2022-09-30,M0017130,在手订单,component,44.1,1.0,-1.5
2022-09-30,M0017131,产成品库存,component,47.3,2.0999999999999943,0.09999999999999432
2022-09-30,M0017132,采购量,component,50.2,1.0,0.5
2022-09-30,M0017133,进口,component,48.1,0.30000000000000426,1.3000000000000043
2022-09-30,M0017134,主要原材料购进价格,component,51.3,7.0,-12.200000000000003
2022-09-30,M0017135,原材料库存,component,47.6,-0.3999999999999986,-0.6000000000000014
2022-09-30,M0017136,从业人员,component,49.0,0.10000000000000142,0.0
2022-09-30,M0017137,供应商配送时间,component,48.7,-0.7999999999999972,0.6000000000000014
2022-09-30,M0017126,制造业PMI,headline,50.1,0.7000000000000028,0.5
2022-09-30,M5207831,建筑业PMI,headline,60.2,3.700000000000003,2.700000000000003
2022-09-30,M5207838,服务业PMI,headline,48.9,-3.0,-3.5
2022-09-30,M6642294,高技术制造业,industry,49.3,-1.3000000000000043,-4.700000000000003
2022-09-30,M6642295,装备制造业,industry,49.5,-1.3999999999999986,-2.299999999999997
2022-09-30,M6642297,基础原材料行业,industry,50.6,4.399999999999999,3.3000000000000043
2022-10-31,M0017127,生产,component,49.6,-1.8999999999999986,1.2000000000000028
2022-10-31,M0017128,新订单,component,48.1,-1.6999999999999957,-0.6999999999999957
2022-10-31,M0017129,新出口订单,component,47.6,0.6000000000000014,1.0
2022-10-31,M0017130,在手订单,component,43.9,-0.20000000000000284,-1.1000000000000014
2022-10-31,M0017131,产成品库存,component,48.0,0.7000000000000028,1.7000000000000028
2022-10-31,M0017132,采购量,component,49.3,-0.9000000000000057,0.3999999999999986
2022-10-31,M0017133,进口,component,47.9,-0.20000000000000284,0.3999999999999986
2022-10-31,M0017134,主要原材料购进价格,component,53.3,2.0,-18.799999999999997
2022-10-31,M0017135,原材料库存,component,47.7,0.10000000000000142,0.7000000000000028
2022-10-31,M0017136,从业人员,component,48.3,-0.7000000000000028,-0.5
2022-10-31,M0017137,供应商配送时间,component,47.1,-1.6000000000000014,0.3999999999999986
2022-10-31,M0017126,制造业PMI,headline,49.2,-0.8999999999999986,0.0
2022-10-31,M5207831,建筑业PMI,headline,58.2,-2.0,1.3000000000000043
2022-10-31,M5207838,服务业PMI,headline,47.0,-1.8999999999999986,-4.600000000000001
2022-10-31,M6642294,高技术制造业,industry,49.4,0.10000000000000142,-2.6000000000000014
2022-10-31,M6642295,装备制造业,industry,49.6,0.10000000000000142,-1.6000000000000014
2022-10-31,M6642296,消费品制造业,industry,49.5,,-0.20000000000000284
2022-10-31,M6642297,基础原材料行业,industry,48.8,-1.8000000000000043,1.5999999999999943
2022-11-30,M0017127,生产,component,47.8,-1.8000000000000043,-4.200000000000003
2022-11-30,M0017128,新订单,component,46.4,-1.7000000000000028,-3.0
2022-11-30,M0017129,新出口订单,component,46.7,-0.8999999999999986,-1.7999999999999972
2022-11-30,M0017130,在手订单,component,43.4,-0.5,-2.3000000000000043
2022-11-30,M0017131,产成品库存,component,48.1,0.10000000000000142,0.20000000000000284
2022-11-30,M0017132,采购量,component,47.1,-2.1999999999999957,-3.1000000000000014
2022-11-30,M0017133,进口,component,47.1,-0.7999999999999972,-1.0
2022-11-30,M0017134,主要原材料购进价格,component,50.7,-2.5999999999999943,-2.1999999999999957
2022-11-30,M0017135,原材料库存,component,46.7,-1.0,-1.0
2022-11-30,M0017136,从业人员,component,47.4,-0.8999999999999986,-1.5
2022-11-30,M0017137,供应商配送时间,component,46.7,-0.3999999999999986,-1.5
2022-11-30,M0017126,制造业PMI,headline,48.0,-1.2000000000000028,-2.1000000000000014
2022-11-30,M5207831,建筑业PMI,headline,55.4,-2.8000000000000043,-3.700000000000003
2022-11-30,M5207838,服务业PMI,headline,45.1,-1.8999999999999986,-6.0
2022-11-30,M6642294,高技术制造业,industry,49.3,-0.10000000000000142,-3.9000000000000057
2022-11-30,M6642295,装备制造业,industry,48.0,-1.6000000000000014,-3.700000000000003
2022-11-30,M6642296,消费品制造业,industry,48.8,-0.7000000000000028,-2.6000000000000014
2022-11-30,M6642297,基础原材料行业,industry,46.9,-1.8999999999999986,-4.200000000000003
2022-12-31,M0017127,生产,component,44.6,-3.1999999999999957,-6.799999999999997
2022-12-31,M0017128,新订单,component,43.9,-2.5,-5.800000000000004
2022-12-31,M0017129,新出口订单,component,44.2,-2.5,-3.8999999999999986
2022-12-31,M0017130,在手订单,component,43.1,-0.29999999999999716,-2.5
2022-12-31,M0017131,产成品库存,component,46.6,-1.5,-1.8999999999999986
2022-12-31,M0017132,采购量,component,44.9,-2.200000000000003,-5.899999999999999
2022-12-31,M0017133,进口,component,43.7,-3.3999999999999986,-4.5
2022-12-31,M0017134,主要原材料购进价格,component,51.6,0.8999999999999986,3.5
2022-12-31,M0017135,原材料库存,component,47.1,0.3999999999999986,-2.1000000000000014
2022-12-31,M0017136,从业人员,component,44.8,-2.6000000000000014,-4.300000000000004
