date,close,pe_ttm,yield_10y,free_turn,amt,pct_chg,fund_eq,fund_all
2013-01-18,2317.07,11.9631004333496,3.5834,1.8785,1053.91533545,1.40753964,,38.247611
2013-01-21,2328.221,11.9948997497559,3.5743,2.0087,1130.1606151,0.48125434,,
2013-01-22,2315.139,11.9292001724243,3.5705,2.2251,1233.70049377,-0.56188824,,58.022814
2013-01-23,2320.911,11.9589996337891,3.5682,1.7609,969.56218661,0.24931548,,5.710974
2013-01-24,2302.598,11.9441995620728,3.5816,2.4028,1356.04340878,-0.78904361,,53.649406
2013-01-25,2291.304,11.8762998580933,3.5837,1.3827,802.67388572,-0.49048944,,5.733588
2013-01-28,2346.505,12.1581001281738,3.6042,1.92,1169.16369692,2.40915217,,154.323498
2013-01-29,2358.977,12.2167997360229,3.6116,2.1224,1249.16965356,0.53151389,,79.005214
2013-01-30,2382.475,12.353099822998,3.6053,2.2457,1248.5603703,0.99610975,4.6411,12.453848
2013-01-31,2385.422,12.3847999572754,3.6054,2.0909,1162.0503697,0.1236949,8.3276,58.452539
2013-02-01,2419.02,12.5711002349854,3.6004,2.107,1255.54958223,1.40847196,,
2013-02-04,2428.154,12.6232004165649,3.6016,2.5092,1525.33693371,0.37759093,,108.275963
2013-02-05,2433.13,12.6206998825073,3.591,2.2585,1270.96113122,0.20492934,13.1926,224.871948
2013-02-06,2434.477,12.6326999664307,3.5922,1.7415,1045.8353694,0.05536079,53.9862,75.909255
2013-02-07,2418.53,12.5271997451782,3.5928,1.7917,1093.35068114,-0.65504829,16.0203,118.638343
2013-02-08,2432.402,12.5894002914429,3.5859,1.621,989.65224617,0.57357155,,
2013-02-18,2421.558,12.540599822998,3.5929,1.7374,1036.57025088,-0.44581447,39.592,39.592
2013-02-19,2382.914,12.34850025177,3.5931,1.8359,1063.30944989,-1.5958321,8.4311,8.4311
2013-02-20,2397.178,12.4083995819092,3.5632,1.6513,972.22298954,0.59859483,,
2013-02-21,2325.951,12.0375995635986,3.5623,2.1551,1266.27831357,-2.9712854,,
2013-02-22,2314.164,11.9697999954224,3.5708,1.4501,875.79820983,-0.50676046,,
2013-02-25,2325.819,12.0240001678467,3.5821,1.3144,776.42340941,0.5036376,,
2013-02-26,2293.341,11.858699798584,3.5948,1.7502,1059.17189188,-1.39641133,,
2013-02-27,2313.22,11.9615001678467,3.5904,1.4556,882.62924234,0.86681396,,
2013-02-28,2365.593,12.2271003723145,3.5957,1.8865,1159.18268401,2.26407346,,
2013-03-01,2359.506,12.1857995986938,3.5878,1.7886,1115.31114205,-0.25731392,,30.002709
2013-03-04,2273.404,11.7278995513916,3.5785,2.4049,1430.4650868,-3.64915368,,38.601796
2013-03-05,2326.306,11.9954996109009,3.576,1.9503,1167.21195608,2.32699511,,54.236288
2013-03-06,2347.179,12.0925998687744,3.5802,2.0986,1253.64797765,0.89725943,26.812,132.044926
2013-03-07,2324.293,11.9666996002197,3.5813,2.0774,1260.858922,-0.97504281,32.0631,32.063092
2013-03-08,2318.611,11.9542999267578,3.5816,1.4687,884.38607018,-0.24446143,,87.121013
2013-03-11,2310.593,11.9111995697021,3.583,1.2501,739.19947382,-0.34581049,,
2013-03-12,2286.605,11.7941999435425,3.5897,1.7463,1006.37092926,-1.03817505,,
2013-03-13,2263.968,11.6829996109009,3.5898,1.3508,776.88955841,-0.98998297,,64.691595
2013-03-14,2270.277,11.7166004180908,3.5919,1.1926,692.18592825,0.27867002,,99.68796
2013-03-15,2278.401,11.7805004119873,3.5919,1.7273,1015.78107326,0.3578418,,
2013-03-18,2240.016,11.5642004013062,3.5971,1.3826,814.86175707,-1.68473416,2.662,2.662045
2013-03-19,2257.434,11.6520004272461,3.5922,1.3004,755.12072273,0.77758373,15.0955,99.48051
2013-03-20,2317.374,11.954400062561,3.5722,1.9468,1139.74254023,2.65522713,,10.054178
2013-03-21,2324.242,11.9847002029419,3.5819,1.7653,1047.86065215,0.29636994,,
2013-03-22,2328.278,12.016300201416,3.5816,1.4996,859.5132152,0.17364801,5.4032,5.403112
2013-03-25,2326.715,11.9196996688843,3.577,1.4383,854.18622369,-0.06713116,12.9109,12.910907
2013-03-26,2297.669,11.7628002166748,3.5717,1.5459,918.11327564,-1.24836948,9.7142,62.509923
2013-03-27,2301.259,11.6878995895386,3.5611,1.428,857.08419365,0.15624531,3.1476,24.172541
2013-03-28,2236.302,11.271900177002,3.5505,1.893,1075.9350839,-2.82267229,57.0645,81.858727
2013-03-29,2236.621,11.3608999252319,3.5392,1.2681,733.58185133,0.01426462,4.1499,112.330501
2013-04-01,2234.395,11.3487997055054,3.5303,1.1478,669.97534038,-0.09952513,,22.01044
2013-04-02,2227.74,11.3240003585815,3.5106,1.3296,775.96667316,-0.29784349,,
2013-04-03,2225.295,11.3212003707886,3.5005,1.2112,688.01356871,-0.10975248,,
2013-04-08,2211.592,11.2517004013062,3.4905,1.2771,736.66169988,-0.61578353,,
2013-04-09,2225.775,11.3185997009277,3.4705,1.2281,731.35035445,0.64130274,3.8158,3.815846
2013-04-10,2226.126,11.3111000061035,3.4624,1.194,710.90219578,0.01576979,,
2013-04-11,2219.553,11.2850999832153,3.4705,1.0911,621.32700158,-0.29526631,4.2504,4.250383
2013-04-12,2206.78,11.2079000473022,3.4655,0.9897,561.96878022,-0.57547623,9.8518,44.454115
2013-04-15,2181.942,11.0975999832153,3.4405,1.0569,581.62177672,-1.12553132,,
2013-04-16,2194.846,11.1478004455566,3.4005,1.1832,669.55845024,0.59139977,,
2013-04-17,2193.796,11.1252002716064,3.4131,1.0118,599.86556162,-0.04783935,,
2013-04-18,2197.602,11.1274003982544,3.4431,1.0599,618.88122713,0.17348924,9.370364,51.237278
2013-04-19,2244.643,11.3654003143311,3.4503,1.62,953.83012019,2.14056048,42.704377,42.704377
2013-04-22,2242.169,11.3427000045776,3.4867,1.4071,822.44998209,-0.11021797,,
2013-04-23,2184.538,11.0651998519897,3.4629,1.4259,822.17516673,-2.57032365,2.435089,107.07332
2013-04-24,2218.318,11.2117004394531,3.4498,1.3527,789.7721175,1.54632238,6.2268,78.542386
2013-04-25,2199.307,11.108099937439,3.4314,1.4269,844.83236302,-0.85700066,12.5834,118.229747
2013-04-26,2177.912,10.9383001327515,3.4313,1.1308,652.51506871,-0.97280643,2.7295,2.729525
2013-05-02,2174.123,10.7700996398926,3.4119,1.0069,598.77609929,-0.17397397,,63.403898
2013-05-03,2205.497,10.9271001815796,3.4212,1.3067,783.15703425,1.44306463,8.4641,53.2296
2013-05-06,2231.166,11.0431003570557,3.4354,1.3607,816.25607393,1.16386465,,
2013-05-07,2235.575,11.058500289917,3.4261,1.276,790.40924815,0.19760968,14.3172,16.823521
2013-05-08,2246.3,11.1168003082275,3.4345,1.3344,813.90848352,0.47974235,,12.985916
2013-05-09,2232.971,11.0530004501343,3.4317,1.4554,911.65292599,-0.59337577,,74.444245
2013-05-10,2246.831,11.1191997528076,3.4212,1.3307,812.80141888,0.62069772,3.085,22.916936
2013-05-13,2241.92,11.0924997329712,3.4238,1.2716,791.91481239,-0.21857452,,
2013-05-14,2217.01,10.9547996520996,3.4248,1.2301,756.60470722,-1.1111012,4.7642,83.905962
2013-05-15,2224.797,10.9865999221802,3.4218,1.0608,666.58263971,0.35123883,17.7209,17.720942
2013-05-16,2251.806,11.1178998947144,3.4219,1.6271,1022.55271577,1.2139984,,54.415729
2013-05-17,2282.87,11.2747001647949,3.4213,1.8626,1112.48809084,1.37951493,,33.878129
2013-05-20,2299.986,11.3618001937866,3.4253,2.0537,1288.43530373,0.74975798,2.577367,2.577367
2013-05-21,2305.114,11.385199546814,3.4253,1.8319,1130.25213273,0.22295788,,63.470392
2013-05-22,2302.403,11.3731002807617,3.4153,1.893,1152.90459249,-0.11760807,3.3907,64.473347
2013-05-23,2275.667,11.2362003326416,3.413,1.8272,1110.52052962,-1.16122156,29.4618,29.4618
2013-05-24,2288.533,11.2875003814697,3.4181,1.4944,920.21526802,0.5653727,,44.543903
2013-05-27,2293.077,11.3059997558594,3.4166,1.5806,999.20157617,0.19855514,,8.229519
2013-05-28,2321.318,11.4511995315552,3.4206,1.954,1203.5250144,1.23157661,44.0039,44.003919
2013-05-29,2324.017,11.4581003189087,3.434,1.8451,1143.11551701,0.11627015,8.504,40.368161
2013-05-30,2317.749,11.4240999221802,3.434,1.6478,1035.46766846,-0.26970543,,5.286536
2013-05-31,2300.595,11.3409004211426,3.4399,1.5887,1007.03985157,-0.74011465,,
2013-06-03,2299.252,11.33899974823,3.4478,1.4244,916.48607743,-0.0583762,,
2013-06-04,2272.416,11.2193002700806,3.4603,1.4963,923.77181551,-1.16716219,,32.805684
2013-06-05,2270.931,11.2101001739502,3.4615,1.1213,711.42676053,-0.06534895,32.788,59.872977
2013-06-06,2242.11,11.0754995346069,3.4651,1.1987,752.61584761,-1.26912707,,
2013-06-07,2210.898,10.9322004318237,3.4822,1.3201,810.58352191,-1.39208157,16.7313,16.731333
2013-06-13,2148.355,10.6343002319336,3.4591,1.3806,797.14527238,-2.82885054,,
2013-06-14,2162.041,10.6975002288818,3.4689,1.1404,687.47761906,0.63704555,12.4335,123.282895
2013-06-17,2156.215,10.6633996963501,3.4785,1.1101,684.40143896,-0.2694676,,
2013-06-18,2159.291,10.6760997772217,3.4818,1.0205,635.82678086,0.14265739,,21.650478
2013-06-19,2143.454,10.5931997299194,3.5516,1.1053,670.80569348,-0.73343519,,
2013-06-20,2084.021,10.3059997558594,3.7016,1.1357,681.64538356,-2.77276769,,9.427555
2013-06-21,2073.095,10.1983995437622,3.6014,1.1629,674.4006622,-0.52427495,,
2013-06-24,1963.235,9.67809963226318,3.5999,1.5943,879.69841712,-5.29932299,,12.140573
2013-06-25,1959.508,9.67119979858398,3.5999,2.0132,1047.43632278,-0.18983973,15.3275,36.765892
2013-06-26,1951.495,9.62530040740967,3.55,1.4765,808.92689202,-0.40892918,2.3203,18.651162
2013-06-27,1950.013,9.63679981231689,3.5231,1.5434,842.60408505,-0.07594178,14.4907,60.947608
2013-06-28,1979.206,9.79399967193604,3.5125,1.47,775.13874673,1.49706694,,
2013-07-01,1995.242,9.88710021972656,3.5245,1.1389,627.11812201,0.8102239,,
2013-07-02,2006.56,9.94099998474121,3.5243,1.2594,739.80843793,0.56724949,,
2013-07-03,1994.268,9.87880039215088,3.5302,1.3609,766.82437035,-0.6125907,2.214961,2.214961
2013-07-04,2006.098,9.92590045928955,3.5102,1.4534,826.85489823,0.59320011,,
2013-07-05,2007.199,9.94690036773682,3.5127,1.3174,751.3750812,0.05488266,,
2013-07-08,1958.273,9.72109985351562,3.5177,1.217,671.87833865,-2.43752612,3.2492,3.249207
2013-07-09,1965.454,9.76029968261719,3.5202,0.9328,522.23185846,0.36670066,,
2013-07-10,2008.126,9.94939994812012,3.5802,1.2964,728.07806791,2.17110144,,
2013-07-11,2072.991,10.2631998062134,3.5902,2.3095,1310.49067827,3.230126,,34.248974
2013-07-12,2039.486,10.0998001098633,3.6001,1.7504,1029.72652426,-1.61626365,,
2013-07-15,2059.39,10.1785001754761,3.6102,1.4668,880.23339258,0.97593217,18.4928,18.4928
2013-07-16,2065.72,10.2098999023438,3.619,1.3965,828.70901045,0.30737257,,
2013-07-17,2044.922,10.1037998199463,3.669,1.4903,879.93978106,-1.00681603,6.3023,17.497029
2013-07-18,2023.396,9.99759960174561,3.6903,1.3299,766.18528707,-1.05265629,4.3928,20.581077
2013-07-19,1992.648,9.86530017852783,3.7051,1.5086,874.8151997,-1.51962344,13.0658,26.509788
2013-07-22,2004.762,9.91499996185303,3.7401,1.1957,696.49507412,0.60793477,,
2013-07-23,2043.876,10.0911998748779,3.7602,1.5792,927.11261462,1.95105454,,18.415262
2013-07-24,2033.329,10.0307998657227,3.7952,1.5391,937.00581451,-0.51602935,,76.376478
2013-07-25,2021.174,9.97480010986328,3.7102,1.4199,862.49516075,-0.59778816,,36.411322
2013-07-26,2010.85,9.92720031738281,3.7152,1.0636,655.38619606,-0.51079224,3.2313,2.900796
2013-07-29,1976.306,9.7632999420166,3.7228,1.1339,658.66980367,-1.7178805,13.9472,13.947229
2013-07-30,1990.064,9.84169960021973,3.7227,1.1125,661.57865325,0.69614726,,29.618298
2013-07-31,1993.799,9.84479999542236,3.7214,1.0107,593.94334168,0.18768241,,3.138926
2013-08-01,2029.067,10.0089998245239,3.7053,1.3136,773.95281406,1.76888443,5.4649,26.595248
2013-08-02,2029.418,10.0078001022339,3.7034,1.3454,789.06252081,0.01729859,3.3319,3.331864
2013-08-05,2050.481,10.1077003479004,3.7104,1.2298,732.77096081,1.03788377,,
2013-08-06,2060.5,10.1451997756958,3.7153,1.519,886.90559153,0.48861706,,
2013-08-07,2046.778,10.0770998001099,3.7703,1.5502,912.60307563,-0.66595487,22.3938,25.170521
2013-08-08,2044.895,10.0706996917725,3.8455,1.2115,719.54924316,-0.09199825,,32.065947
2013-08-09,2052.235,10.0972003936768,3.8407,1.3721,830.36019695,0.35894264,,9.389267
2013-08-12,2101.283,10.3347997665405,3.8513,1.9448,1164.89710186,2.38997971,,19.449106
2013-08-13,2106.156,10.3467998504639,3.9252,1.6856,964.30370026,0.23190594,17.044,20.48736
2013-08-14,2100.137,10.3187999725342,3.9516,1.6362,957.91169735,-0.2857813,,33.353885
2013-08-15,2081.88,10.2363004684448,3.9602,1.4209,847.35663149,-0.86932424,,3.860331
2013-08-16,2068.452,10.1782999038696,3.9401,2.189,1231.25127254,-0.64499395,3.372,3.37198
2013-08-19,2085.602,10.2312002182007,4.0103,1.3918,815.01386164,0.82912245,,
2013-08-20,2072.595,10.1682996749878,4.0881,1.5329,891.17930477,-0.62365686,,1.979819
2013-08-21,2072.961,10.1774997711182,4.0382,1.2473,728.60722876,0.01765902,18.5965,67.0055
2013-08-22,2067.124,10.1331996917725,4.0302,1.2959,760.1837498,-0.2815779,,6.584847
2013-08-23,2057.458,10.0317001342773,3.9916,1.6032,945.71635944,-0.4676062,31.2409,47.610512
2013-08-26,2096.474,10.2009000778198,3.9555,1.7054,991.57897686,1.89632061,2.2101,6.506472
2013-08-27,2103.567,10.2208003997803,3.9654,1.7944,1045.91620277,0.33832998,,
2013-08-28,2101.301,10.2082996368408,4.0222,2.2956,1322.39100468,-0.10772179,,6.765079
2013-08-29,2097.227,10.1169996261597,4.03,1.8959,1052.59324003,-0.19387989,5.0066,5.006602
2013-08-30,2098.382,10.0052003860474,4.0354,2.4205,1320.55680824,0.05507272,11.7108,11.426691
2013-09-02,2098.448,9.99409961700439,4.0356,2.1244,1210.84660314,0.00314528,,3.039185
2013-09-03,2123.112,10.1100997924805,4.0404,1.9811,1124.21234241,1.17534483,11.858782,11.858782
2013-09-04,2127.618,10.1273002624512,4.055,2.0248,1164.57424329,0.21223562,6.4231,6.423137
2013-09-05,2122.43,10.1194000244141,4.055,1.8023,1057.76493159,-0.24384076,,19.723982
2013-09-06,2139.993,10.197699546814,4.0455,2.0315,1191.52339949,0.8274949,,13.521871
2013-09-09,2212.516,10.5514001846313,4.055,3.126,1788.81745254,3.38893632,,23.7363
2013-09-10,2237.984,10.6531000137329,4.065,3.3774,1910.83879038,1.15108772,,22.968736
2013-09-11,2241.268,10.6834001541138,4.1341,3.4685,1954.27637455,0.14673921,44.9032,57.615026
2013-09-12,2255.605,10.7643995285034,4.1291,2.9797,1673.00577632,0.63968254,6.9047,35.455901
2013-09-13,2236.217,10.6625995635986,4.1406,2.4382,1406.00125813,-0.85954766,,12.832153
2013-09-16,2231.401,10.6392002105713,4.1201,2.2003,1335.80632777,-0.21536371,,20.804301
2013-09-17,2185.56,10.4268999099731,4.0721,2.1955,1324.60428878,-2.05435957,11.1495,117.498293
2013-09-18,2191.851,10.4514999389648,4.0502,1.6325,1013.33088776,0.28784385,6.5087,15.303089
2013-09-23,2221.044,10.5797996520996,4.0095,1.8869,1214.68259676,1.33188798,5.2117,5.211737
2013-09-24,2207.531,10.5031995773315,4.0201,2.2757,1433.3095811,-0.60840758,9.3848,74.054662
2013-09-25,2198.515,10.4637002944946,4.0202,2.2719,1437.79983393,-0.40842009,,7.254402
2013-09-26,2155.809,10.2677001953125,3.9901,1.9901,1256.80363387,-1.942493,,
2013-09-27,2160.027,10.2896995544434,4.0002,1.494,978.11678182,0.19565741,11.3205,11.32046
2013-09-30,2174.665,10.3531999588013,3.9954,1.3159,889.82759154,0.67767671,,
2013-10-08,2198.199,10.4556999206543,3.9903,1.7984,1149.92017832,1.08218967,,
2013-10-09,2211.769,10.5164003372192,4.0316,1.8526,1179.66138817,0.61732355,,
2013-10-10,2190.929,10.4162998199463,4.0166,2.1188,1365.75144087,-0.94223221,,
2013-10-11,2228.146,10.5984001159668,4.0265,2.2175,1422.71932986,1.69868581,,
2013-10-14,2237.773,10.6331996917725,4.0663,2.349,1516.2693677,0.43206325,,
2013-10-15,2233.412,10.5999002456665,4.0791,2.1758,1385.41635496,-0.19488125,,
2013-10-16,2193.074,10.4268999099731,4.0966,2.1888,1381.65496489,-1.80611549,,7.7405
2013-10-17,2188.542,10.4061002731323,4.0966,1.7952,1131.38850979,-0.20665057,,
2013-10-18,2193.78,10.4275999069214,4.1055,1.4695,908.14173242,0.23933742,,3.000332
2013-10-21,2229.237,10.5784997940063,4.1105,1.9355,1239.36339046,1.6162514,,68.728274
2013-10-22,2210.652,10.4928998947144,4.1305,2.1084,1349.94866709,-0.83369332,6.4054,21.099396
2013-10-23,2183.107,10.3683004379272,4.1491,2.0697,1257.89855034,-1.24601249,,
2013-10-24,2164.322,10.2720003128052,4.194,1.457,900.01867021,-0.86047088,,6.896606
2013-10-25,2132.955,10.1265001296997,4.214,1.61,996.7169906,-1.44927603,,12.294836
2013-10-28,2133.869,10.0384998321533,4.204,1.2502,778.89328547,0.04285135,,
2013-10-29,2128.864,10.0080995559692,4.2173,2.0218,1173.47750184,-0.23455048,31.3642,39.223729
2013-10-30,2160.463,10.0211000442505,4.2173,1.6923,952.33751781,1.48431276,,
2013-10-31,2141.614,9.77719974517822,4.1806,1.5271,886.38835793,-0.87245188,5.0072,12.614629
2013-11-01,2149.562,9.82260036468506,4.1556,1.2601,762.71865039,0.37112197,,
2013-11-04,2149.634,9.81789970397949,4.1731,1.0775,663.05997105,0.00334952,,
2013-11-05,2157.24,9.84589958190918,4.2106,1.2993,779.63321579,0.35382767,12.2367,58.464786
2013-11-06,2139.607,9.76710033416748,4.2206,1.4211,865.47130819,-0.81738703,12.0532,25.746063
2013-11-07,2129.4,9.73540019989014,4.2945,1.156,701.77472947,-0.47705022,,35.670275
2013-11-08,2106.127,9.63759994506836,4.3186,1.1729,703.25214666,-1.09293698,2.3738,4.890011
2013-11-11,2109.471,9.65690040588379,4.4034,0.9846,599.34058729,0.15877485,2.2709,2.270902
2013-11-12,2126.772,9.73040008544922,4.4146,1.1226,679.51266386,0.82015823,20.1153,27.366496
2013-11-13,2087.941,9.55379962921143,4.4628,1.2475,733.76066494,-1.82581866,,14.477985
2013-11-14,2100.506,9.60770034790039,4.5006,1.1832,720.89883154,0.60178904,,34.30664
2013-11-15,2135.827,9.75940036773682,4.6006,1.7771,1133.64460531,1.68154721,,
2013-11-18,2197.219,10.0385999679565,4.6619,2.2248,1432.46233995,2.87439011,,
2013-11-19,2193.125,10.0155000686646,4.6722,1.7671,1159.41880393,-0.18632644,,45.704331
2013-11-20,2206.613,10.0768003463745,4.7222,1.6794,1048.20413196,0.61501282,,6.25549
2013-11-21,2205.766,10.0769996643066,4.7009,1.9374,1200.05002487,-0.03838462,,46.552001
2013-11-22,2196.378,10.0453996658325,4.6509,1.6087,1024.5020095,-0.42561178,,5.609462
2013-11-25,2186.115,9.99180030822754,4.6159,1.528,967.47311934,-0.4672693,15.2115,15.211452
2013-11-26,2183.073,9.97220039367676,4.6059,1.4176,845.36640855,-0.13915096,,13.837335
2013-11-27,2201.07,10.0502996444702,4.5511,1.6301,1021.63491519,0.82438837,,6.420186
2013-11-28,2219.372,10.1337003707886,4.4313,1.8979,1196.45440104,0.83150468,15.0015,44.900002
2013-11-29,2220.504,10.1338996887207,4.3612,1.5107,978.34025505,0.05100542,,8.034612
2013-12-02,2207.371,10.1127996444702,4.4812,2.4577,1519.36160363,-0.5914423,,14.125584
2013-12-03,2222.67,10.1719999313354,4.4412,1.6017,1007.76657089,0.69308693,,17.441146
2013-12-04,2251.762,10.2938003540039,4.4262,2.2156,1354.97944375,1.30887626,5.4828,43.124201
2013-12-05,2247.063,10.2672004699707,4.4962,1.721,1058.37303362,-0.20868102,,13.633472
2013-12-06,2237.108,10.2256002426147,4.5162,1.4625,922.54759114,-0.44302274,21.5553,21.55529
2013-12-09,2238.2,10.2245998382568,4.5413,1.3135,844.32480333,0.04881302,,47.186928
2013-12-10,2237.492,10.2225999832153,4.6012,1.5312,955.56296184,-0.03163256,,20.108621
2013-12-11,2204.166,10.065899848938,4.6213,1.5433,943.89298201,-1.48943549,9.9013,46.112265
2013-12-12,2202.796,10.0565004348755,4.5913,1.2149,760.03328922,-0.06215503,2.3592,2.359234
2013-12-13,2196.075,10.0222997665405,4.5411,1.201,726.37502087,-0.30511223,16.1989,22.048573
2013-12-16,2160.861,9.86870002746582,4.5539,1.4308,864.22957339,-1.60349715,,5.45248
2013-12-17,2151.079,9.82619953155518,4.5639,1.1097,669.21600555,-0.45268992,2.137,12.137834
2013-12-18,2148.285,9.80780029296875,4.5814,0.9063,554.20595199,-0.1298883,,56.435606
2013-12-19,2127.792,9.71770000457764,4.6016,0.9922,614.96944001,-0.95392371,5.201,35.911663
2013-12-20,2084.794,9.5004997253418,4.6016,1.2205,721.98200223,-2.02078023,2.6319,2.631864
2013-12-23,2089.707,9.55640029907227,4.6017,0.9405,584.35623902,0.23565877,18.8775,24.041735
2013-12-24,2092.905,9.5689001083374,4.5566,0.9736,616.97067271,0.15303581,,30.008174
2013-12-25,2106.354,9.63099956512451,4.5666,0.9058,581.36846617,0.64259964,2.719,2.718985
2013-12-26,2073.099,9.48040008544922,4.5579,1.0979,667.67122191,-1.57879445,5.1257,5.12573
2013-12-27,2101.251,9.60760021209717,4.5437,1.0729,663.9444469,1.35796699,,
2013-12-30,2097.529,9.58370018005371,4.5437,1.0329,630.38943336,-0.17713257,14.8855,41.698923
2013-12-31,2115.978,9.67660045623779,4.5518,1.126,714.56281495,0.87955876,10.567,10.567056
2014-01-02,2109.387,9.64050006866455,4.6018,0.9596,619.21354651,-0.31148717,4.6416,4.641647
2014-01-03,2083.136,9.535400390625,4.6415,1.1892,723.72229162,-1.24448477,,
2014-01-06,2045.709,9.36979961395264,4.6569,1.2576,728.95394974,-1.79666618,,
2014-01-07,2047.317,9.36670017242432,4.642,0.89,546.38641623,0.07860356,2.4162,2.4162
2014-01-08,2044.34,9.35000038146973,4.5919,1.0067,629.41429756,-0.14540982,,
2014-01-09,2027.622,9.26700019836426,4.5969,1.0668,676.05664108,-0.81777004,,
2014-01-10,2013.298,9.20580005645752,4.6016,1.0613,610.445532,-0.70644331,,2.064487
2014-01-13,2009.564,9.2003002166748,4.597,0.934,556.16750648,-0.18546683,,
2014-01-14,2026.842,9.269700050354,4.602,0.9881,566.87625248,0.85978849,,
2014-01-15,2023.348,9.24699974060059,4.5523,0.9468,577.40358255,-0.1723864,,
2014-01-16,2023.701,9.25010013580322,4.5871,1.021,628.29760799,0.01744633,,
2014-01-17,2004.949,9.17339992523193,4.5969,0.9371,570.39564098,-0.9266191,,4.312794
2014-01-20,1991.253,9.109299659729,4.5923,0.7867,482.98781024,-0.68310965,,118.704574
2014-01-21,2008.313,9.18280029296875,4.5423,0.8362,520.17917403,0.85674698,,10.784885
2014-01-22,2051.749,9.36909961700439,4.5023,1.3763,841.26659381,2.16281028,,5.721912
2014-01-23,2042.18,9.3257999420166,4.4825,1.1735,760.83326567,-0.46638258,15.8611,15.861081
2014-01-24,2054.392,9.37339973449707,4.5123,1.284,823.46176543,0.59798842,,18.87074
2014-01-27,2033.3,9.28339958190918,4.4802,1.2291,819.14219452,-1.02667845,3.0817,157.792189
2014-01-28,2038.513,9.31779956817627,4.5027,0.9942,657.51604445,0.25638125,22.3286,37.141584
2014-01-29,2049.914,9.37069988250732,4.5102,0.9876,676.94123639,0.55928022,,
2014-01-30,2033.083,9.29669952392578,4.5019,0.8528,582.64498308,-0.82105883,,
2014-02-07,2044.497,9.34200000762939,4.4781,1.0103,678.29921866,0.56141338,8.7909,8.79091
2014-02-10,2086.067,9.51529979705811,4.4831,1.7076,1127.22921002,2.03326295,11.9254,11.92544
2014-02-11,2103.671,9.60330009460449,4.4881,1.9542,1252.66774385,0.84388469,3.7806,3.780606
2014-02-12,2109.955,9.63360023498535,4.4783,1.7295,1108.04071445,0.29871591,,
2014-02-13,2098.401,9.59259986877441,4.4783,2.0222,1243.77063737,-0.54759462,,
2014-02-14,2115.848,9.6633996963501,4.4781,1.5385,973.99672623,0.83144261,,3.000562
2014-02-17,2135.415,9.73639965057373,4.5135,1.9259,1262.13748935,0.92478288,3.52,5.536921
2014-02-18,2119.066,9.63329982757568,4.5385,1.9812,1297.86966518,-0.7656123,,
2014-02-19,2142.554,9.75039958953857,4.5535,2.1015,1278.18451163,1.10841286,,
2014-02-20,2138.782,9.73499965667725,4.5336,2.1814,1309.38438484,-0.17605157,,
2014-02-21,2113.693,9.62370014190674,4.5234,1.6341,995.14289373,-1.17305083,,
2014-02-24,2076.686,9.45390033721924,4.4836,1.7158,1072.02449712,-1.7508219,,
2014-02-25,2034.219,9.29689979553223,4.4336,1.9457,1278.23834204,-2.04494083,10.2987,10.298736
2014-02-26,2041.254,9.32950019836426,4.4496,1.5281,961.17707808,0.34583297,21.4306,25.133212
2014-02-27,2047.354,9.36820030212402,4.3896,1.8358,1128.75752328,0.29883591,,41.877742
2014-02-28,2056.302,9.3971004486084,4.4276,1.5503,956.84072094,0.43705192,25.673,25.673018
2014-03-03,2075.235,9.43330001831055,4.4576,1.77,1049.80599523,0.92073052,,
2014-03-04,2071.473,9.41950035095215,4.5026,1.6109,1011.1631134,-0.18128067,25.2922,25.292215
2014-03-05,2053.084,9.33590030670166,4.5176,1.497,916.23332621,-0.88772579,9.537,11.156214
2014-03-06,2059.578,9.35760021209717,4.5145,1.5171,925.61446561,0.31630464,,
2014-03-07,2057.908,9.3499002456665,4.5142,1.4413,893.3213392,-0.08108457,8.4109,8.410949
2014-03-10,1999.065,9.09770011901855,4.5043,1.6053,950.32992605,-2.85936009,,7.60152
2014-03-11,2001.157,9.11839962005615,4.5125,1.2876,768.70326506,0.10464892,7.4126,17.414849
2014-03-12,1997.692,9.11069965362549,4.5024,1.4083,792.93072715,-0.17314983,26.5887,26.588665
2014-03-13,2019.111,9.20450019836426,4.5024,1.4037,779.79057254,1.0721873,23.0555,54.916879
2014-03-14,2004.339,9.12919998168945,4.4924,1.2201,699.25888157,-0.73160911,29.6817,29.681704
2014-03-17,2023.673,9.21870040893555,4.482,1.1985,720.17781997,0.96460728,,2.024589
2014-03-18,2025.196,9.21739959716797,4.5095,1.3443,835.80456683,0.07525919,13.2991,13.299116
2014-03-19,2021.734,9.2185001373291,4.5095,1.322,794.73241174,-0.17094642,37.2649,54.046909
2014-03-20,1993.479,9.10499954223633,4.5195,1.5319,886.30977588,-1.39756269,14.9342,21.59353
2014-03-21,2047.619,9.32229995727539,4.5044,2.0064,1094.38064673,2.71585505,9.2534,17.987857
2014-03-24,2066.279,9.42910003662109,4.5148,2.0512,1102.44496617,0.91130235,,3.163468
2014-03-25,2067.311,9.42560005187988,4.5192,1.8329,1001.73660038,0.04994485,5.1033,65.629163
2014-03-26,2063.67,9.430100440979,4.4992,1.4282,804.63446277,-0.17612251,,
2014-03-27,2046.588,9.35159969329834,4.5109,1.6579,949.96460806,-0.82774862,,
